柳昇完
序号	评分	电影名	电影信息
0	7.7	老手베테랑	[(0, '主演是黄政民,刘亚仁,柳海真,吴达洙,郑满植。编剧是柳昇完。类型是剧情、动作、犯罪。制片国家/地区是韩国。语言是韩语。上映时间是2015-08-05(韩国)。时长是124分钟。'), (1, '剧情简介是该片主要描述刑警追缉罪犯的故事，黄正民饰演被称为“韩国FBI”的广域调查队刑警徐道哲（音），是一位极具使命感，同时又富有人情味的警察，刘亚仁则饰演“富三代”赵泰晤（音），虽然表面上显得自信十足，但内心里却隐藏着不为人知的自卑。实力派演员刘海镇饰演赵泰晤的帮手崔常务，吴达洙饰演徐道哲的助手吴组长。'), (2, "['黄政民正在碾压韩国影坛', '据说这个是和密会一起拍的刘亚仁从变态富二代到弹钢琴小男生转换这么自如也是酷', '算是非常的臉譜化，劇情表演節奏都只能算中上，也是不懂為啥票房辣麼好～', '刘亚仁好飙', '轻松流畅的讲述了一个老警和一个变态恶少斗法的罪案故事，后来居上将“暗杀”拱下了今年韩影票房总冠军宝座。这样的故事如果在5年前拍绝对又是一部“追击者”，现在则是各种商业化了。刘亚仁演了一个天生恶魔，残暴', '不错。耍帅和搞笑都挺到位的，比伪大片《暗杀》强。于是通过这部电影记住了刘亚仁，多行不义必自毙，嗯。PS，哪天韩国人会拍三星现代LG乐天几大集团的电影呢，比这部只能更精彩。', '韩国的这类商业类型片真是构架娴熟，虽然没有太出彩，但是所有起承转合都像教科书一样严谨，哪个时段该转向，哪个部分要先抑后扬，如何让主角反败为胜，都可以拿来直接学习。', '刘亚仁真的不得了', '刘亚仁演瘾君子的确有一套。', '“刑警都是用身体记录历史的”警察出手老是放空招，要么没踢中、要么扑空…也是醉。整片有佳句无佳章，刘亚仁一个人就顶一半惊喜，简直就是韩版黄轩啊！', '這種無緣由的屌炸天純變態反派能多來幾發嗎？滿足一下我這個反派控的過癮感好伐自從走到盡頭以後已經好久沒有看得那麼爽了整部戲最驚艷的就是亞仁了還是港片的味道笑點不少故事也就是正義警察追富二代看得開心又愉快', '刘亚仁演技大爆发之作！', '首先看的这场基本上满座两个小时一点不觉得漫长然后对刘亚仁有阴影了演技太赞片子有的情节真是爆笑到肚子痛唯一不足是三观过于正了总之就是巨爽解压超值～', '“从现在开始是正当防卫！”', '看完真的只有一句【我日刘亚仁演得太好了】', '黄政民那凸凹不平的脸跟这个糙汉子警察角色太吻合了，那种游刃有余和幽默的小细节让两个小时的影片看起来一点都不累。', '这是一部足以让观众对续集充满期待的娱乐电影，韩国商业片表明自己可以熟练地进行连续电影模式的创作，这一点令人又一次刮目相看。韩国导演刘昇完的这部犯罪动作新片要比两年前他的那部样子货《柏林》有娱乐性，虽然', '有成龙电影的影子，例如8分钟车棚打斗善于利用周围物体。对警察的刻画受香港警匪片的影响。17分钟海港打斗在一段韩国电影特有的华丽荒诞风慢动作镜头之后，转入奇趣横生的追逐场面，1：22室内打斗和户外追逐写', '燃。老套的nobody大战uknowwho，最后拍成大团圆其实难免会满是漏洞。惊喜在于无数细节的拿捏：刘亚仁飚起的演技，黄政民脱下袜子要闻一闻，一干警察抓捕时的笨拙和洋相百出，三个上下级比惨比到脱下裤', '大概是第1000001部得了狂躁症的韩国片', '好人好到爆表，坏人坏到破天。正派和反派都是一根筋，人物扁平，也没有变化。警察全都一个样，没有群像。案子本身也没什么意思。片长可以压缩30分钟，男主角的老婆孩子，反派的老爹等等根本没有出场必要。还是不会', '下面给大家展示，我最喜欢的韩国演员，黄政民的作品', '码头追捕一段实在是太好笑、太流畅了、太场面调度了。而且，明明尼玛可以好好包围、堵截、高喊“再动我要开枪了”，偏不，非要摆脱地心引力唾沫横飞“哎咿西吧”上演思密达国民飞踹，才叫爽！为这种快感第一、正义第', '在剧本中粗暴地划分二元对立矛盾，抓住社会话题性事件发酵，诸如弱者与强者，穷人和富人，上层商阀和正义警察。在大家熟悉的街道展示施虐暴力过程，观众情绪呈螺旋上升，不断逼近沸点，愤怒值加倍。此类商业动作类型', '呈现社会问题、给出三观正的想象性解决，也许是商业电影给人最大抚慰吧。', '我以为是个挺残酷深刻的故事呢，没料想是个爽片，无脑警探对精神病富二代。。', '简直是韩国警察片样板戏了吧，不知道同样一帮演员天天演差不多的故事会不会觉得腻。刘亚仁这个角色和《Remember-儿子的战争》里的南宫民完全没区别啊，当然这一部是先出的了。', '燥底师兄生擒富二代(港)哈哈哈谁看老炮了？和这个对比下', '追逐戏后踢人滑倒那段我倒回去看了四遍。', '刘亚仁演技简直了，完全不能想到燃烧里的他能那么乖纯憨……整个片子很可爱，尤其主角警察，看爽了', '这么浮夸的神经病也是没sei了。。。', '韩国脑残富二代寻死记。故事也挺脑残的，东拉西扯，柳升完拍犯罪依然差个档次。', '刘亚仁演得好，我要再看一遍密爱。', '关于刘亚仁，你看人生就是这样，只要还活着，都没有定局。命运眷顾每一个有准备的人。', '刘亚仁演技不错，看得令人恨到咬牙切齿。吴达洙大叔真是可爱', '以前韩影积累下的好印象这几年败的差不多了。。。', '这可能是韩国影史上唯一一部警察以正面形象示人的片子。很港片，很成龙，很燃。突然发现，除命运之外，黄政民的每个角色都似喝高了或嗑药似的亢奋激进，刘亚仁的变态角色也是让人耳目一新，大概癫狂到掉脑残粉的地步', '我没想到韩国也拍出这么烂的片子了，结尾那是个什么鬼？还多行不义必自毙？最后的惩罚一点力度都没有，就和韩国这个民族一样，软弱无力。', '本来道歉就能解决的问题，非要闹这么大。不过上层人士都不习惯道歉吧，让他们道歉估计会被死还难受。', 'Miss奉，好样的！刘亚仁有点帅啊捂脸！虽然已经审美疲劳了但是商业片就特么还这么拍啊！！', '过瘾，成熟商业片。刘亚仁啊刘亚仁，暴戾疯狂乖张跋扈，影帝就是演得好穷小子也演得好富二代，太喜欢了，加一星。', '那小子他妈原来是人家二老婆，说他自卑变态的确有道理啊！韩国人拍的片子很多都挺有看头的，这部也这样，娱乐性极强。', '没啥技术含量，就是简简单单热血警探教训“精神病”富二代的故事，亮点是一些好玩的动作设计和条子情谊，但结局大战还是不够尽兴啊', '最近跟黄政民有缘这部开始正式路人转粉喜欢他的演技和说话尖叫尖叫打斗戏(绝对是看点)怎么可以这么帅！吴达洙万年配角看刘亚仁的第一部就这么坏真的大丈夫?', '好好看啊，刘亚仁的反派太出彩了', '看不下去', '情节流畅，港片真传，亚仁得神经质真是恨得牙痒痒。原来是明洞。', '挺像港片，中间设的笑点还有那种正义必胜的feel。毕竟之前看黄政民是《新世界》，总觉得他演这么普通的角色挺可惜。刘亚仁就是，何时看都是油光满面的。另外看到柳海真被打屁屁莫名好笑。', '“人生啊怎么办呐吃一段大肠喝酒吧”精髓啊！', '蝙蝠车里的富人能拯救世界，也会为富不仁。名牌包里的钞票能收买人心，也能令人动摇。妻子对丈夫说，最丢人的是面对巨额赃款自己竟然会心动。当酒桌上女明星胸衣被塞进了冰块，擂台上运动员被折断了腿，光天化日有人']"), (3, '好于79%犯罪片,好于84%动作片。最佳导演。最佳电影(提名)。电影类最佳影片(提名)。'), (4, "['./data2/post_video/柳昇完/老手 베테랑/image/剧照1.jpg', './data2/post_video/柳昇完/老手 베테랑/image/剧照2.jpg', './data2/post_video/柳昇完/老手 베테랑/image/剧照3.jpg', './data2/post_video/柳昇完/老手 베테랑/image/剧照4.jpg', './data2/post_video/柳昇完/老手 베테랑/image/剧照5.jpg', './data2/post_video/柳昇完/老手 베테랑/image/海报1.jpg', './data2/post_video/柳昇完/老手 베테랑/image/海报2.jpg', './data2/post_video/柳昇完/老手 베테랑/image/海报3.jpg', './data2/post_video/柳昇完/老手 베테랑/image/海报4.jpg', './data2/post_video/柳昇完/老手 베테랑/image/海报5.jpg']"), (5, "['./data2/post_video/柳昇完/老手 베테랑/video/视频1.mp4', './data2/post_video/柳昇完/老手 베테랑/video/视频2.mp4']")]
1	7.5	柏林베를린	[(0, '主演是河正宇,韩石圭,全智贤,柳昇范,郭度沅。编剧是柳昇完。类型是剧情、动作、惊悚。制片国家/地区是韩国。语言是韩语。上映时间是2013-01-31(韩国)。时长是120分钟。'), (1, '剧情简介是德国首都柏林，一起失败的军火交易使朝韩各方势力的对抗趋近白热化。朝鲜大使李学秀（李庆荣饰）及间谍表宗盛（河正宇饰）发现来自祖国的另一名冷血间谍董明秀（柳承范饰）现身柏林，政权更迭让多年漂泊海外的他们心中充满不祥预感。在此期间，宗盛不得不遵照党的指示监视妻子——大使贴身翻译莲贞熙（全智贤饰）的行踪。另一方面，在追查军火交易行动中遭受挫折的韩国情报机构负责人姜部长（韩石圭饰）不甘失败，持续追查宗盛的踪迹。在大使叛逃计划失败后，宗盛得知董明秀来到柏林的真正目的。为了避免成为权力斗争的牺牲品和肃清对象，他只得带着妻子绝路逃亡……'), (2, "['紧跟文艺片，商业片也要走出半岛，进军国际！暴雨将至，尘土飞扬，无法安宁。', '难得一部可以让我越踩越快的健身房片，最后的抒情正好帮我做放松运动。。。', '乍一看很谍影重重，但戏路气场完全不是一回事，韩国能拍成这样很值得鼓励，去年的类型片太多了，每一项都是个好尝试。南北问题能搞成这个尺度也算业界良心，可惜最后1/3格局太小了，沦为普通拯救片，还是要间谍化', '缺乏一条明晰的主线，剧情有点硬来，要说优点前半段学好莱坞学得挺像样子，比《生死谍变》有进步了。', '线索太多，像是把三部电影捏到了一起：两个男主互相用枪指来指去再一起救女主，这是吴宇森的双雄片；朝鲜内部互相猜忌，逼功勋间谍造反，这是《谍影重重》；土耳其KEBAB摊贩原来是下得厨房上得战场的地下军队，', '韩国片拍成这样不容易。【后来想想这他妈也不是理由啊】', '全智贤洋气的怎么扮土都不像朝鲜妹纸，整部片就是全部棒子班底把场景搬到德国来黑朝鲜。', '国产电影不应再空论“繁荣”这种梦话，像韩国人一样形神兼备地学习好莱坞成熟工业体系对于类型片创作的基本功就已是万幸。电影的文化内涵各国有别，而制作本身却有一套成熟的规则体系和叙事方式。踏实认真练好基本功', 'melodrama', '还好，打得精彩，涉及到的各种势力够复杂，但故事讲得不好，一开始节奏乱七八糟的，好像就为了叙事赶快说赶快说，快但没有爽的感觉。打起来就好看了，韩国片儿的打真是少见的猛，比好莱坞带劲太多，看着就很疼。全智', '动作设计相当有《谍影重重》的范儿，在亚洲电影中出类拔萃，就算比不上欧美大电影，却也够了，饭要一口一口吃嘛', '作为商业片简直是远超预期。要剧情有剧情，要动作有动作，要场面有场面。还没有烂尾。走出朝鲜半岛，故事全盘在柏林发生，而且摒弃了韩片惯有的大洒狗血的毛病。毫不拖泥带水。在不大的格局之下能拍出这么个紧凑激烈', '南北问题真是韩国电影人的宝藏啊，总感觉情节有借鉴《44号孩子》的小说，等回头那个电影版上了，你们对比一下', '韓國電影真是拍得越來越好了', '南韩北韩在柏林的大乱斗～韩国的商业电影不断的有好片，再看看国内，哎。', '非常好看剧情紧凑人物非常干练漂亮河正宇绝壁大势阿大势！柳承范把坏的性感演绎的特好棒！！', '韩国动作片从情节到场景都已接近国际大片，而这片非常巧妙的把故事地点设定在柏林，政治寓意十分突出。演员到选择题上也很到位，河正宇的硬朗+韩石圭的正气，在人物塑造上尤为突出。全智贤这朵全片唯一的红花其实找', '作为一部升格国际范儿的韩国大片，怎么会木有床戏？怎么能木有床戏？朝鲜特工就不能拥有性生活了吗！不要污蔑朝鲜人民好不好！', '朝鲜特工一句我投韩他没有暴毙太失真了。', '为了糙哥看的，果然吼吼看嘛！讲真，这么逼真看着超级疼的动作场面好久没看过了，好像国产片好久都没看过酣畅淋漓的真人打斗场面。第一次发现柳承范这么有范儿，演冷静变态的杀手再合适不过了，全女神直到中枪死去都', '真当自己是碟中谍啊女主真可惜了。。。‘', '我还没认清一群长相差不多的棒子国演员谁是谁，政治意识形态和历史遗留问题又开始让人头疼，没有视觉奇观也是意料之中的，唯一让人印象深刻的场面竟然是河正宇扯着电线从玻璃顶棚上摔下来。凌乱的线索，杂糅的风格和', '打斗场面都设计得非常精彩，加了一星。', '棒子拍的谍战第一片，也是亚洲谍战题材的巅峰之作，不输谍影1了，几段动作戏绝对不输好莱坞的最高水平，《柏林》9分推荐', '又是一部典型的为了爽快不顾逻辑的棒子动作片。全智贤光顾着柔弱没想着卖肉，不豫，两星半。', '坚决不承认开头看懵逼了，政治太复杂，尤其韩国朝鲜还要金正恩和金正男妈蛋。但演员阵容太nb了，运镜有几处好棒。还有河正宇我要嫁给你啊！', '全智贤，真希望你一直长红下去，然后呢，捧个奖项回家吧。', '这节奏怎么这么带劲.前面是让我迷糊得一塌糊涂的政治关系，但是不理他，最后的线索趋于清晰，剧情的展开使得线索、关系区域明朗，格局越来越小，最后就是一个为了妻子、一个为了工作，再没有其他。各种动作画面，看', '一直在想那个女主是不是全智贤全智贤全智贤。。。', '看朝韩题材多了，竟然连首尔和平壤口音都区分的出来。韩国人还是乐此不疲的黑朝鲜黑三胖。看过河正宇的痞子、管家、直播员、变态杀人狂、律师，个人最爱的还是《黄海》和这部里边的铁血莽汉。', '在黑暗的政治面前，每个人都是渺小的砂粒微不足道，既使是身经百战的特工也逃脱不掉政治漩涡的吞噬。', '韩国是北朝南朝的,德国是韩国的,,', '动作戏设计的不错', '开始觉得棒子在柏林大街上打打杀杀你追我赶的装逼有点喜感啊，不过后来捡着动作戏看了看觉得还是不错的，特效和音乐都有大片水准了，还是不错的，如果剧情能再有点内涵可能就更好了。动作指导跟背有仇么，主角们的背', '当做商业电影来看还是相当不错的', '商业化劲爆，还好，打得磕碜', '虽是以Berlin命名但城市几乎没有存在感也许换个地方也能拍。这是要拍续集吗南北问题真是给韩国电影提供了不少素材', '原来枪没子弹了还能这么用的！还以为他们会很酷的扔掉枪肉搏来的。韩国电影已经开始多元化发展了~~', '套上政治题材小背心，董明秀写得太弱了，唉~', '披着间谍外皮的80年代香港枪战嘛，不过特技一流。韩国要进攻全世界了，续集打算拍《莫斯科》吗？然后拍《纽约》《巴黎》《上海》《东京》等等，然后就成为了间谍版007了，男主角以后不能叫自己名字肯定需要一个', '虽然政治色彩浓厚，但仍旧是一部彻头彻尾的商业谍战片。将故事舞台搬到德国柏林，立刻上升为国际化水准，故事矛盾冲突复杂，以柏林东西喻朝鲜半岛南北，几场枪战戏以及窃听部分都十分出彩。“留着那口气，像灰尘一样', '河正宇、韩石圭双男主帅呆了，韩国类型片拍得越来越好。整个故事没有明显大漏，看的人很紧张刺激', '惊悚凌厉，如此冷峻的韩国电影。全智贤美貌又上新高度。南北问题总有的说，韩国就这么愿意黑朝鲜。共和国花了多年时间培养出的意志坚定的英雄，为了个女人就投韩，真是莫大的讽刺啊。或许在韩国人眼里，朝鲜的每一次', '谍战网和双面性错综复杂到即将失控时，赶快用经典的逃亡、追杀方式予以补救', '节奏紧凑，话题时髦', '如果不是为了柳承范…！太他妈难看了。不要意淫我革命同志！', '柳承菀导演的镜头真是值得称道，虽然明显感觉借鉴了很多好莱坞的片子，但是还是觉得很赞。都说柳承菀是韩国动作片导演第一人，其实说亚洲也不为过。河叔每天喊着怕吊威亚怕这怕那，还是拍的超级帅啊，结尾背着全摔好', '这简直是对我朝鲜人民的歧视找金三胖毙你们呢吧哈哈哈最后的一场枪战简直太失败了太失败了', '情节有些杂乱', '标准的三星电影无甚过错亦无亮点韩版谍影重重系列']"), (3, '好于78%动作片,好于52%剧情片。最佳影片(提名)。电影类最佳影片(提名)。最佳影片(提名)。'), (4, "['./data2/post_video/柳昇完/柏林 베를린/image/剧照1.jpg', './data2/post_video/柳昇完/柏林 베를린/image/剧照2.jpg', './data2/post_video/柳昇完/柏林 베를린/image/剧照3.jpg', './data2/post_video/柳昇完/柏林 베를린/image/剧照4.jpg', './data2/post_video/柳昇完/柏林 베를린/image/剧照5.jpg', './data2/post_video/柳昇完/柏林 베를린/image/海报1.jpg', './data2/post_video/柳昇完/柏林 베를린/image/海报2.jpg', './data2/post_video/柳昇完/柏林 베를린/image/海报3.jpg', './data2/post_video/柳昇完/柏林 베를린/image/海报4.jpg', './data2/post_video/柳昇完/柏林 베를린/image/海报5.jpg']"), (5, "['./data2/post_video/柳昇完/柏林 베를린/video/视频1.mp4', './data2/post_video/柳昇完/柏林 베를린/video/视频2.mp4', './data2/post_video/柳昇完/柏林 베를린/video/视频3.mp4', './data2/post_video/柳昇完/柏林 베를린/video/视频4.mp4', './data2/post_video/柳昇完/柏林 베를린/video/视频5.mp4']")]
2	8.1	摩加迪沙모가디슈	[(0, '主演是金允石,赵寅成,许峻豪,具教焕,金素真。编剧是李基哲、柳昇完。类型是剧情、动作。制片国家/地区是韩国。语言是韩语、英语。上映时间是2021-07-28(韩国)。时长是121分钟。'), (1, '剧情简介是《逃离》是以90年代索马里内战中被孤立的韩朝大使馆的公关人员生死存亡的逃离事件为主题的电影。以韩国外交史上空前绝后的真实故事为基础。'), (2, "['不论陪哪一个男朋友一起看，他都会满意的。这就是韩国商业电影的魔力。', '难以置信二战著名软蛋意大利居然在索马里混成了真正的战狼…', '兩個同民族同語言的人，經過生死之交，卻要保持沉默。可能此生也無緣再見。', '也没有必要看不起《战狼》，这部真的难看程度半斤八两。拿到这种剧本拍来拍去只能是那几样，脆弱的非洲人民，狡猾的朝鲜人，勇敢无畏的大韩民国，只不过人家投机取巧卖弄自己本国爱国主义，借索马里来意淫自己zz和', '意大利人没想到，02年世界杯被韩国黑惨了。', '韩国再一次展示类型片自信之作。如果说《特工》对标的是《间谍之桥》，那《摩加迪沙》对标的就是《逃离德黑兰》。对于非洲战乱的还原非常精彩，朝鲜大使馆夜逃的长镜调度复杂，临场感强；非洲孩子的威胁也有着微妙的', '就算一起出生入死，我們也注定成為不能相望不能問候的陌生人。叛軍反抗獨裁追求民權，卻不完全是正義的一方。啊，你看小孩都懂得舉槍殺戮了。', '《摩加迪沙》再次描绘了南朝鲜（韩）一方与北朝鲜（韩）一方从对立到和解的过程。本是同根生，相煎何太急，在生存面前，国家之间的恩恩怨怨被束之高阁。这就对了，先保住性命，日后再反目成仇也为时不晚嘛。', '柳昇完作为韩国首屈一指的通俗动作情节剧导演，于《柏林》后第二次关于严肃南北题材的跨国大制作类型电影的高水准发挥。视听上对保罗·格林格拉斯与巴里·埃克劳德模仿得有模有样，而一以贯之的对香港动作电影癫狂过', '笑死，结尾朝韩形同陌路我竟然哭了，我和前任碰面还都没这么哭过呢~', '最后一幕镜头拉远，两辆车朝不同的方向驶去，那是一个民族分裂永恒的伤痛', '赵寅成出场时候影院里的姑娘都在尖叫，啊啊啊，人奶手厉，打起人来了一点不含糊。南北韩短时间统一了，还是统一力量大。《黑鹰迫降》的另个大使馆视角，这个枪战场景拍的可真是令人浑身颤栗。小孩子捂眼睛太真实了，', '摩加迪沙版《国际市场》南北韩使馆一行携手高呼’WeareKoreans’跑进意国大使馆寻求协助到最后在肯尼亚机场不舍分别又不得不在国际媒体和各国使馆人员面前形同陌路全片最令人难忘的一个片段：反叛军不乏', '是谁给这片加了个#真实改编的标签？我不想认识他/她。', '即便对标奥斯卡最佳影片《逃离德黑兰》，《摩加迪沙》仍拍出了特有的冲击和震撼。生死战乱，让水火不容的南韩和北朝打破隔阂，蜕去敌意，活得像一家人；和平安宁中，曾经同生共死，讲着同一种语言的他们却又要带上面', '不是第一次被韩国南北题材打动。其实这部拍得很克制一点也不煽情。也没有刻意拔高南方。然而那些无言以对的，不得不分道扬镳的，各自沉默的瞬间，却别具一种撞击人心的力量。让人不胜唏嘘。', '《摩加迪沙》赢在立意上，韩国电影敢于大胆触摸并表现政治，这是中国电影的奢望。朝韩分裂是横亘在朝鲜半岛永恒的伤疤，不过对南北问题的直面和立场的表达却通过电影渗透并根植于民众的意识里。反观我们，关于两岸的', '这电影怎么被夸上天的，无论剧情还是逻辑都太水了，这就最近外语片远超亚洲了，果然韩吹才是世界第一', '柳昇完的电影绝对差不了，再加上赵寅成oppa和金允石大叔的加持，电影节奏把控的很不错。乱世中的求生作战，紧张刺激中又不乏幽默，还有南北暂时在他国的“统一”最后还是要分道扬镳，结尾在飞机上恍然想起《逃离', '又一部根据真实事件改编的涉及南北朝鲜历史事件的电影，发生于1991年索马里武装政变时两国使馆人员互助撤出的故事，据说是今年韩国票房最佳、青龙奖提名13项的现象级作品。紧凑、完整，群像式的描写，细节充足', '三星半，挺写实的，不是爽片，没有过分浮夸和煽情，最后的机场告别，两支车队左右各走一边，大家强忍着装作不认识，不敢望向对方，南北同族就像不能在一起的恋人告别，又像被迫分家的手足，克制的情绪有些动人。', '看之前：这韩国旧时代政治剧能有啥好看的。看之后：怎么办，韩国影视剧已经把其他亚洲地区甩得越来越远了！至少也是奥斯卡最佳外国语', '“下了飞机，就装作不认识吧。”远在华北平原的我为韩国编剧笔下的朝韩虐恋流下了感动的泪水。地狱在人间。', '印象很深的一个情节：叛军小孩假装打枪嘴里发出“突突突突”的声音时，对面一群人由惊慌转为短暂的怔愣，队伍里的小孩率先明白过来并假装中弹倒下以后，大人们也有样学样，叛军小孩心满意足朝天开了数枪之后还是放过', '长条桌一起吃晚饭那幕戏，是全剧的亮点，特别是北朝鲜女士用筷子抵住，帮助南韩太太剥下粘在一起的腌苏子叶，真是体现了“本是同根生”的电影内涵。#20211020', '1991年索马里巴雷政权倒台。原因有很多最重要得还是欧加登战争的失败以及美国要求巴雷政府释放部族分子，于是政府军垮台之后，陷入了部族混战时期。而且巴雷这个人坚持走社会主义道路，也是当时社会主义阵营中的', '赵寅成演技太寒碜', '南北题材一直是韩国电影的一道硬菜，柳昇完导演又是个中好手，从影片后段逃亡戏里一个摄影机穿越三辆车的长镜头调度与配乐里所用的非洲讯息鼓就可见一斑，除却这些国际工业实力的展现，影片更打动人的便是对于南北分', '是一个只有在动荡的年代里才能诞生的伟大故事。敦刻尔克之于大英帝国，大兵瑞恩之于好莱坞，战狼之于广电总局，固然能有各自的好，但通通不如这部，索马里的政府军反叛军以及韩国的南边与北边反复交错的比照里，只用', '中途最大的一个疑问：为什么到这么危险的国家做外交工作还要带上自己的孩子？结尾给出了答案。把这部电影类比成战狼的人，不知道是在侮辱谁的智商。', '9/9/2021@PREMIEREELEMENTS。韓國拍政治題材果然有一手，即使片子本身是一部有笑有淚有刺激的爆谷片。南北韓大使館即使曾共患難出生入死，可惜最後還是敵不過政治現實，結尾形同陌路地分道', '这。。。等于国产主旋律', '明明都是人类还是要向左走向右走', '韩国电影总在北朝鲜和南韩国的政治立场上玩出新花样，但这电影光辉的地方在于，人性正确胜过了各自的政治正确。', '让我特别感触的一个细节，在饭桌上朝鲜女人帮韩国女人压了粘在一起的腌苏子叶，这是韩国家庭之间经常有的亲密行为，而此刻对于同祖同族的“兄弟”，在面临重大困难面前，他们能感受到紧密相依，可是人民有什么仇恨呢', '韩国的电影总是时不时出现低级电视剧感，具体体现在习惯用吵架代替对话，不必要也不幽默的拌嘴太多，拉低档次与可信度，尤其是这么一部外交背景的电影，《兹山鱼谱》也有这个问题。动作戏辛苦把紧张气氛拉起，文戏就', '“战火为何而燃，秋叶为何而落”，韩国的政治片让人敬佩，或许不能给出解决之道，但这份和解与宽恕实在太难得，泪目。', '结局很好地诠释什么是幻痛。', '作为今年韩国的暑期档冠军，很容易去对标我们的战狼2。都是在非洲国家虚拟一个国家形象。在我们还在喊着好莱坞的超级英雄我们不可以，韩国人却是更多走的是人文思辨。逃离德黑兰的影子下从民族对抗到民族融合，本是', '同吴京虽远必诛，振臂红旗万番静寂相比。韩国朝鲜外交官们真是可怜无比，血雨腥风中的兄弟同舟，一刻的人性之光，一刻的永生呐喊：我们是Korea！', '扯淡，比同题材或类似背景的《逃离德黑兰》《黑鹰坠落》《卢旺达饭店》差太远了，在南北主题这一点上，也比以往很多韩片要差太远，一股子“南方救世主”的酸味。非常反感韩片把严肃写实的政治题材不动脑子地套用类型', '韩国电影真的可以称霸亚洲了，无论从题材的多样性，拍摄的水准，内心戏的把控，以及演员的水准都是亚洲超一流的存在。本片挖掘了一段被保密尘封30年的历史，讲述了韩国在索马里摩加迪沙大使馆协助朝鲜大使馆众人逃', '下了飞机大家就要装作不认识，有告别就在这里作吧。', '韩国是真的把这类政治气息浓郁的惊悚动作片做到了极致，和《出租车司机》一样在情感充沛的情况下兼顾商业娱乐片的紧张感，比《逃离德黑兰》更好看。相当于1.37亿人民币的投资拍出甚至高于好莱坞的水准，中国电影', '两个业已分裂国家的外交官在另一个正在分裂的国家体会国家分裂过程的故事。', '有几个场面挺不错的。反派军和政府军在意大利大使馆前难得口吻一致，喊着这是我们的国土，外国人滚出去，但这些人在自己的国土上杀同胞却毫不介意。', '小国寡民的自我感动，豆瓣精神韩国人真是越来越多了，有时间的建议看十年前同题材的逃离德黑兰，比这都强点', '近期少数剧情与动作场面并进的电影，值得一看', '这种红海行动式的命题作文竟然意外的融合进了民族主题实在惊喜而意外虽然高潮段落的娱乐性稍显不足但当索马里的政府军与叛军、韩国与朝鲜在意大利使馆外对峙不仅映射着韩朝同族分裂之苦也消解着、嘲笑着人类喜欢以国', '完美～毫无疑问是2021年最佳韩影，也是在韩国继《寄生虫》，低迷颓废了两年之后，重新容光焕发的作品！柳昇完真可谓十项全能，将拿手的政治惊悚类型融汇战争动作，在镜头与节奏上的完美掌控令故事剧情与震撼场面']"), (3, '好于92%动作片,好于77%剧情片。最佳影片。最佳导演。电影类最佳影片(提名)。'), (4, "['./data2/post_video/柳昇完/摩加迪沙 모가디슈/image/剧照1.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/剧照2.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/剧照3.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/剧照4.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/剧照5.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/海报1.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/海报2.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/海报3.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/海报4.jpg', './data2/post_video/柳昇完/摩加迪沙 모가디슈/image/海报5.jpg']"), (5, "['./data2/post_video/柳昇完/摩加迪沙 모가디슈/video/视频1.mp4', './data2/post_video/柳昇完/摩加迪沙 모가디슈/video/视频2.mp4', './data2/post_video/柳昇完/摩加迪沙 모가디슈/video/视频3.mp4']")]
3	6.5	没好死죽거나혹은나쁘거나	[(0, '主演是金洙宪Su-hyeonKim,柳昇完,郑在咏,柳昇范,林元熙。编剧是柳昇完。类型是剧情、犯罪。制片国家/地区是韩国。语言是英语、韩语。上映时间是2000-07-15(韩国)。时长是96分钟。'), (1, '剧情简介是一部集泰伦天奴、吴宇森和成龙于一炉的纯阳刚电影，将韩国大男人的火爆表露无遗。原是四出不同风格的短片，首段是动作片，次段是恐怖片，第三段半带纪录味道，末段属警匪片范畴。（其中两段《群殴》和《同代人》曾分别在韩国两短片展获奖）。导演偏在首部长片即把心爱的类型一网打尽，角色交叉映衬，剪成后天衣无缝。黑帮份子与警探昔日是同窗，今天成了死对头，个中原委由他们现身说法。演员既要打得又要演得，连导演自己也在片中一显身手。末段黑帮撕杀大火拼，敢情挑战银幕暴力的极限，叫人瞠目结舌'), (2, 'None'), (3, '好于31%犯罪片。新浪潮奖(提名)。最受观众欢迎大奖。'), (4, "['./data2/post_video/柳昇完/没好死 죽거나 혹은 나쁘거나/image/剧照1.jpg', './data2/post_video/柳昇完/没好死 죽거나 혹은 나쁘거나/image/剧照2.jpg', './data2/post_video/柳昇完/没好死 죽거나 혹은 나쁘거나/image/海报1.jpg', './data2/post_video/柳昇完/没好死 죽거나 혹은 나쁘거나/image/海报2.jpg', './data2/post_video/柳昇完/没好死 죽거나 혹은 나쁘거나/image/海报3.jpg']"), (5, 'None')]
