彼得·杰克逊
序号	评分	电影名	电影信息
0	8.8	他们已不再变老TheyShallNotGrowOld	[(0, '主演是暂无。编剧是暂无。类型是纪录片、历史、战争。制片国家/地区是英国、新西兰。语言是英语。上映时间是2019-11-11(中国大陆)。时长是99分钟。'), (1, '剧情简介是《他们已不再变老》是由华纳兄弟影业出品，奥斯卡金像奖获奖导演彼得·杰克逊（《指环王》三部曲，《霍比特人》三部曲）执导的战争纪录片。电影聚焦于1914年—1918年一战士兵的日常生活。片中大部分史料均为首次公开，制作团队应用最顶尖修复、上色及3D技术，将百年前影像进行全彩修复并重新加入声效，以英国老兵口述史为旁白还原一战士兵遭遇和感受，为观众呈现身临其境、极度真实的沉浸式战争体验。影片将于2019年11月11日（一战结束一百零一周年纪念日）全国艺联专线上映。'), (2, 'None'), (3, '好于75%纪录片。电影奖最佳纪录片(提名)。观众奖(提名)。金卷轴奖最佳纪录片音效剪辑。'), (4, "['./data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/剧照1.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/剧照2.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/剧照3.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/剧照4.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/剧照5.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/海报1.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/海报2.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/海报3.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/海报4.jpg', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/image/海报5.jpg']"), (5, "['./data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/video/视频1.mp4', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/video/视频2.mp4', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/video/视频3.mp4', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/video/视频4.mp4', './data1/post_video/彼得·杰克逊/他们已不再变老 They Shall Not Grow Old/video/视频5.mp4']")]
1	9.3	指环王3：王者无敌TheLordoftheRings:TheReturnoftheKing	[(0, '主演是伊利亚·伍德,西恩·奥斯汀,维果·莫腾森,奥兰多·布鲁姆,伊恩·麦克莱恩。编剧是弗兰·威尔士、菲利帕·鲍恩斯、彼得·杰克逊、J.R.R.托尔金。类型是剧情、动作、奇幻、冒险。制片国家/地区是美国、新西兰。语言是英语、昆雅语、古英语、辛达林语。上映时间是2004-03-12(中国大陆)。时长是201分钟。'), (1, '剧情简介是魔幻战争逐渐进入高潮阶段。霍比特人佛罗多（伊利亚·伍德ElijahWood饰）携带着魔戒，与伙伴山姆（西恩·奥斯汀SeanAstin饰）以及狡猾阴暗的咕噜等前往末日山，一路上艰难险阻不断，魔君索伦为阻止魔戒被销毁用尽全力阻挠。另一方面，白袍巫师甘道夫（伊恩·麦克莱恩IanMcKellen饰）率中土勇士们镇守刚铎首都——白城米那斯提里斯。魔兽大军压境，黑暗与光明的决战即将来临……本片是“指环王三部曲”的终结篇，根据英国作家J.R.R.托尔金（J.R.R.Tolkien）同名魔幻巨著《指环王》（TheLordoftheRings）改编，并荣获2004年第76届奥斯卡最佳影片、最佳导演、最佳改编剧本、最佳剪辑、最佳艺术指导、最佳服装设计、最佳化妆、最佳视觉效果、最佳音效、最佳配乐和最佳歌曲等11项大奖。'), (2, '[\'即使在一起喝过多少次酒，逛过多少次街，掏过多少次心窝，共度过多少时光，许多人还是没能拥有一个能背起你从地狱走向天堂的朋友——山姆。\', \'我就不明白甘道夫升级为白袍巫师了怎么不爱使魔法，改成肉搏战士了。一直期待他使一招毁天灭地……\', \'骑白马的不一定是王子，是甘道夫；精灵战斗的时候，导演不会毁了他的美貌，别提莱戈拉斯了；裹着蜘蛛丝的弗罗多就像埃及艳后克娄巴特拉；胖子是重要的，他们可以背你；俩人被困在末日火山上，我说要有鹰，于是有鹰了\', \'最服的就是山姆了，走了那么长的路，路上吃得那么少，一点儿没瘦。\', \'与咕鲁相比，弗罗多是幸运的。他具有别人无可比拟的强大的纯真力量。但他毁灭了魔戒，却无法清除内心被唤醒的邪恶。谁能说在故事最后他远渡海外，不是一种高傲的自我放逐？也许在索伦被消灭的那一刻，他也明白了邪恶\', \'甘道夫用魔杖驱除魔鸟时异常感动。我觉得男主角是傻逼呢。山姆多好。山姆又温厚又忠诚又善良。我爱山姆~~另外精灵们实在是太美了。精灵王子打翻大象时太帅了。矮人说的那句话“这样也只能算一个”也好有爱哈哈。\', \'说实话我只能说这是一个合格的视觉作品，大制作可能都体现在3D技术上了。\', \'终于看完了，看来我是对西方魔幻电影一点都不感冒啊。精灵王子还是很惊艳的，也是我看下去的主要动力。\', \'不知为何很不喜欢霍比特人那条线……拖沓啰嗦但又不能不要人皇那条线最喜欢了真正的气势磅礴（P.S.从冰火追过来发现魔戒当真是真善美极了（P.P.S.甘道夫升级之后为什么还是用法杖打人一直在等着他念咒语发\', \'要是让peterjackson来拍西游记，会怎样？？\', \'每次看魔戒都会被奥兰度惊艳到~\', \'亡灵奔涌那里很帅••••••\', \'终于结束了，一切如常，我却回不去了\', \'04年奥斯卡陪练片都很弱，所以也没什么冤案。小金人发给三部曲，PJ拍完LOTR本来就是一件伟大的事情。鉴于电影的要求，老左怨念的“霞尔平乱”是不能有的，拍了绝B被喷成画蛇添足。当然就一部忠于原著的电影\', \'我觉得魔戒最虐的地方是后记，Aragorn带着光荣逝去，Arwen终老洛丝罗林，Lego和小矮人带着fellowship最后的回忆远去。于是从此我就对人生抱有不管怎样都不会有HE的阴暗想法>_<所以电\', \'巨制就是巨制魔幻这题材少了美刀那不是人玩的感想如下：幽灵大军战斗力堪称最强阿拉贡你早调人马来省事好多就是看着像清鼻涕甘道夫你这个白袍儿怎么灰头土脸没有人家萨鲁曼当得有气势捏？精灵弓箭手萌~萌~萌~一大\', \'原来真的可以被友情、信念和正义给感动。。。\', \'这片子得了奥斯卡！？它得了奥斯卡！？！？剧本结构失衡、节奏紊乱、台词幼稚，再加上一堆不明所以或不合逻辑的情节。作为电影剪辑也是一塌糊涂，大量加了柔光镜的慢动作镜头仿佛在拍时尚广告。另外设计Frodo这\', \'一口气看完三部白金加长版，对于这样的片子，只有两个字形容：经典。相对于骇客帝国，这三部的连续性非常好，值得称赞。\', \'魔戒比其他魔幻系列的厲害之處在於中心的設定，没有一貫的非黑即白，魔戒就是一個赤裸裸的誘惑。每個人面對他，都會遲疑。是選擇克服這種誘惑還是被它所俘虜，全在於你自己。甘道夫最後給孩子們說：我不會讓你們【不\', \'彼得大帝告诉你：什么叫做史诗！本片荣获第76届奥斯卡最佳影片、最佳导演、最佳改编剧本、最佳视觉效果等11项大奖，和《泰坦尼克号》《宾虚》并列“获得奥斯卡最多的电影”。\', \'超级经典，看了无数遍\', \'还好吧，没什么太多的感触\', \'书都看完了还怕你四个小时的屌电影……\', \'阿拉贡20年没洗头了，还是帅得一如既往；我只要2天不洗头，就跟咕噜一样[苦涩][苦涩][苦涩]\', \'三部曲中最喜歡的一段鏡頭，就是皮平點燃米那斯提力斯的篝火後，烽火一個接一個地在艾瑞德寧萊斯的山脊上點燃，來自剛鐸的求援信息經由無數人之手，從一方的天際線不斷傳遞給另一方，直至烽火點燃至驃騎之國。不斷傳\', \'最后一部真的有四个多小时！其实整个LOTR最先拍的就是结尾~皮导的厉害之处在于，当你以为II中罗翰一战已经是巅峰级别的战场戏，刚铎一役却更高一筹！六千匹马是导演藏的私货，来自于他关于滑铁卢一战的记忆。\', \'第三部反而有点默默唧唧的…不过依然震撼、依然经典。\', \'一切的情仇，一切的信念，一切的魔幻、冒险、正邪的对抗，人性的贪婪，对和平的纯真爱恋，幽灵军团，白袍巫师甘道夫和萨鲁曼的对决，精灵射手，美女精灵群还有霍比特人，浩瀚的魔眼和都铎城，都在魔戒3达到顶点。历\', \'看三个小时屁股都坐酸了\', \'小时候在家里玩捉迷藏，我没在衣橱后找到纳尼亚；十一岁生日那天，霍格沃茨的猫头鹰也没有灰来；一年后的某个平淡无奇的夜晚，我会看到时间领主和他的蓝盒子在街头嗖的一声出现吗？至少五十岁的时候，我会许个愿，愿\', \'！！！！！！！！！！！！！！！看完有种置之死地而后生的感觉\', \'所谓史诗便是如此。\', \'上影节之二。Legolas出场的一个个瞬间，全场女同志按捺不住的一声声轻叹wow~精灵王子的美丽就像留在画布上的DorianGray，永远不会褪色。太多场景看了十几遍，依旧热泪盈眶，比如烽火在雪山之巅\', \'全部看完三部加长版，Sam都快超越Aragorn成为我魔戒三部曲里最爱的角色了，太忠诚正直了，得友如此一生无憾啊。向PeterJackson致敬，即使4个半小时坐的人屁股疼，这始终是部伟大的三部曲。\', \'最触动我的，是洛克王国的公主，女扮男装上战场杀死了最强大的敌人。指环王的创作者真的没让我失望，他懂世界运作的前因后果，也懂每一类人群的起承转合。除了史诗没有什么能形容指环王，实在是一部太伟大的作品。\', \'这个是真好看，看5次了好像\', \'史诗的终章。\', "ican\'tcarrythering,buticancarryyou.！！！4个多小时太特么精彩了！！平凡的人也可以成就伟大，各种戳泪点。三部曲，加起来超过15个小时，天知道我有多么不舍得它完结。", \'史诗终篇。山姆全片最佳，罹难之时不离不弃，被曲解误会还拥有一颗赤诚之心，不是主角却拥有比主角更加难能可贵的品质。结尾弗拉多选择归往海外，很大程度上也是因为无法克制心魔吧。魔戒的故事一如它所呈现出的瑰丽\', \'【三部曲剧场版IMAX马拉松】第三部以咕噜的前世作为开场，同样匠心独运，更加丰富了多重人格咕噜的角色形象。场面更加宏大，而内涵也更加深刻。疯癫的国王，死亡的亡魂，忠诚与救赎交织，牺牲与奉献并存。主人公\', \'经典中的经典！三部曲都非常出色！第三部更是横扫11项奥斯卡大奖！三部曲共获得30个奥斯卡提名和17座小金人！创下奥斯卡三项辉煌纪录！【2021.5.16.IMAX版重温】米那斯提力斯之战足够宏大、漫长\', \'对山姆的那句“你不要去我没法跟去的地方”印象深刻，真羡慕拥有山姆的弗拉多。\', \'我看的是251分钟加长版的，一直在快进，手指都摁酸了，好不容易看完了。中间的一段大象打仗最为精彩，如果没有这段，那整部电影也就等同垃圾了。恳请以后导演加长版就不要弄了，弄个60分钟的缩短版如何？\', \'最后的战役很经典，预言家都是骗子～\', \'视觉效果很震撼，场面恢宏，删了一条感情线又加了另一条，没有前两部也能看懂，不愧是史诗级魔幻巨作。\', \'我只是觉得索伦死的太无厘头了...\', "看的263分钟加长版，三部曲终于看完了，主角光芒虽然万丈，但是每一个配角都有血有肉，Nomancankillme.I\'mnoman.Ican\'tcarryitforyou,buticancarryyo", \'英雄需要一个像Sam那样的朋友。\', \'大结局特别燃，我至今还记得，奥兰多布鲁姆的精灵王子出场的时候全场女生的惊呼声\']'), (3, '好于99%奇幻片,好于99%剧情片。最佳影片。电影类最佳剧情片。电影奖最佳影片。'), (4, "['./data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/剧照1.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/剧照2.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/剧照3.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/剧照4.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/剧照5.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/海报1.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/海报2.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/海报3.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/海报4.jpg', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/image/海报5.jpg']"), (5, "['./data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/video/视频1.mp4', './data1/post_video/彼得·杰克逊/指环王3王者无敌 The Lord of the Rings The Return of the King/video/视频2.mp4']")]
2	8.4	霍比特人1：意外之旅TheHobbit:AnUnexpectedJourney	[(0, '主演是伊恩·麦克莱恩,马丁·弗瑞曼,理查德·阿米蒂奇,肯·斯托特,格拉汉姆·麦克泰维什。编剧是弗兰·威尔士、菲利帕·鲍恩斯、彼得·杰克逊、吉尔莫·德尔·托罗、J.R.R.托尔金。类型是动作、奇幻、冒险。制片国家/地区是美国、新西兰。语言是英语。上映时间是2013-02-22(中国大陆)。时长是169分钟。'), (1, '剧情简介是中土最后一座矮人王国埃尔波尔，巍峨壮丽，庄严雄伟。老国王索尔积聚大量财富，却引来恶龙史茅革的觊觎和荼毒，最终导致这座城池陷落。许多年后，灰袍巫师甘道夫（伊恩·麦凯伦IanMcKellen饰）找到弗罗多的舅舅——霍比特人比尔博·巴金斯（马丁·弗里曼MartinJohnC.Freeman饰），邀请他加入由13名矮人组成的远征队伍。原来史茅革已多年不见声息，背负家国仇恨的矮人王子索林（理查德·阿米蒂奇RichardArmitage饰）希望借此机会收复故土。经过一番考虑，巴金斯决定加入。令他想不到的是，远征旅途多灾多难，与索林结下深仇大恨的苍白半兽人及其爪牙阴魂不散，更有食人鬼和石人制造的无数艰险。而在旅途中，巴金斯也意外得到了日后影响整个中土的重要宝物……本片根据J.R.R·托尔金的同名原著改编。'), (2, 'None'), (3, '好于92%奇幻片,好于92%冒险片。最佳视觉效果(提名)。最佳真人电影动画角色。MTV电影奖最佳惊恐戏表演(提名)。'), (4, "['./data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/剧照1.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/剧照2.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/剧照3.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/剧照4.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/剧照5.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/海报1.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/海报2.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/海报3.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/海报4.jpg', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/image/海报5.jpg']"), (5, "['./data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/video/视频1.mp4', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/video/视频2.mp4', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/video/视频3.mp4', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/video/视频4.mp4', './data1/post_video/彼得·杰克逊/霍比特人1意外之旅 The Hobbit An Unexpected Journey/video/视频5.mp4']")]
3	8.0	金刚KingKong	[(0, '主演是安迪·瑟金斯,娜奥米·沃茨,杰克·布莱克,艾德里安·布洛迪,托马斯·克莱舒曼。编剧是弗兰·威尔士、菲利帕·鲍恩斯、彼得·杰克逊、梅里安·C·库珀、埃德加·华莱士。类型是动作、奇幻、冒险。制片国家/地区是新西兰、美国、德国。语言是英语。上映时间是2006-01-12(中国大陆)。时长是187分钟。'), (1, '剧情简介是导演率领拍摄组来到神秘的骷髅岛开始了一部电影的拍摄，女主角是漂亮娇小的安(娜奥米•沃茨NaomiWatts饰)，她在纽约的演艺事业陷入了低谷，这是她时来运转的大好机会。他们乘坐轮船来到岛上，却不知在岛上即将要险象横生。正当导演要开始开机拍摄时，他们遭到了当地土著的袭击，几个随行人员遇难身亡。摄制组慌忙逃离，幸好起航离去，却发现不见了女主角安。原来安土著野人抓走，被当作祭品。安尖声惊叫，引来了传说中骷髅岛的猩猩——金刚的关注。金刚在岛上很有霸气，连恐龙都要忌它几分。然而，野兽爱上了美人，金刚搭救安脱离困境，不料却让自己陷入了一场悲剧。'), (2, "['做男人就要象金刚一样...为了心爱的女人在帝国大厦楼顶打飞机...', '小时候在CCTV6看的，金刚可以同时战胜3只霸王龙，却输给了人类，可怕。', '我要是女主我此生再也不能跟人类在一起了！艾德里安布洛迪都不行！我用此生缅怀我刚', '看这类电影总是为人性悲哀。', '尽管前半段的惊悚和后半段的感人没有很好的自圆其说（金刚既然是那么容易就温顺的动物为何岛上的原住民会看上去生活在水深火热中、而体型庞大的危险生物并非只有金刚一个土著们却独独只为金刚献祭，以及沃茨小姐不管', '这部电影教育我们：打飞机可能导致猝死。', '哪个男人会为我到自由女神像上打飞机？', '人类是这个世界上最坏最残忍的动物！永远忘不了猩猩倒下时那个眼神。', '其实很多时候最可怕最残忍的是人类。', '金刚前面杀了太多人，后面死得再悲壮也无感。女主斯德哥尔摩效应中毒太深，为救她而长眠丛林的队员们还比不上一只猴儿。', '不断快进，还是蛮愉悦的', '很喜欢金刚，但是前面铺垫太长了。', '看得毛骨悚然，完全不亚于侏罗纪呀！还有，女主很漂亮，特别是眼睛，很清澈很迷人。', '哭死了……555这就是世界上最纯粹的爱么豆瓣打分干嘛啦！', '看到了人类残忍的一面', '重新拍过很多次的电影,故事俗气却没有变成硬伤,几乎是温暖感人,而且充满尊严的.当时觉得金刚实在太爷们了.帅啊!', '炫酷的科技和新颖的题材盖住了玛丽苏的味道', '等待一头情圣。', '太失败', '印象最深的除了在帝国大厦为心爱的女人打飞机之外，还有那些异域的生物奇观。', '最打动我的不是金刚的爱情，而是他的孤独。', '我无法爱你，但我能保护你。', '永远忘不了第一次在电影院与它相遇的时刻，那太美好了。', '影片的好处是由角色和细节赋予的，特效微表情的金刚和突破旧版尖叫女王模式的安，甚至名利熏心一路行骗的导演都有着洞悉人性深处的那一面：对编剧说不跳船说明你并不真爱剧院；对船长说你之前就狂热于捕捉动物。而影', '真心觉得黑白版好看很多。', '这位美女，你除了尖叫，还会什么', '作为科幻电影，故事的确很新颖！但作为爱情片不过是玛丽苏故事——霸道金刚爱上我！虽然故事老套，但特效还特别注重细节！金刚的没一个表情都栩栩如生！而人类想到的只有利益！金刚为了女主血战恐龙，在金字塔上打飞', '观赏马戏团也是很残忍的。', '前戏太长，剧情太弱，特效太差，口味太重！', '挺好看的，最真挚的感情往往结局都让人泪目！', '前半段这种制作精良的古典冒险片在不到20年后的当下好莱坞已然成为绝响；后半段这样一个现在看来早已过时的美女与野兽的故事，硬是靠着娜奥米•沃茨的银幕魅力以及安迪·瑟金斯开天辟地式的动作捕捉演技令人信服，', '金刚', '大片。我不喜欢。。', '特效', '就是前30分钟太长了。。', '囧', '人类真可怕，可以KO一只以一敌三霸王龙的金刚', '奇观与怪兽之外的塑造才更吸引我：三十年代的纽约是那么光怪陆离，也只有大萧条时期的大野心才能匹配世界第八大奇迹；所以金刚也不过只是多重人性的集中外化罢了。', '剧情不简单粗暴，讲了个完整的故事，虽然有的地方需要推敲；铺垫太长，金刚出来太晚，整部片子也忒长；打斗特效不错金刚小动作很可爱但面部表情不生动；金刚感情的由来，可能是孤独太久有人逗它开心的关系，不过还是', '最终还是爱情打动了人们。', '不得不说特效确实比国内高几个档次，画面大气，金刚的柔情也表达得很好！', '感动，心疼金刚，从来爱情都是那么美好的，不管是人还是动物', '长脸高鼻子的男人', '女人杀死了野兽...爱情才是最致命的武器。', '冗长、杂糅、纰漏、瑕疵、惊险、视觉……', '它可以为了她摧毁全世界，也可以为了她被全世界摧毁。', '其实就是一个人猿泰山。', '我小时候看过女主嗷嗷叫', '为了心爱的女人，一头大猩猩可以在帝国大厦顶上打飞机', '人还不如猩猩，真的']"), (3, '好于83%奇幻片,好于83%冒险片。最佳视觉效果。电影类最佳导演(提名)。电影奖最佳艺术指导(提名)。'), (4, "['./data1/post_video/彼得·杰克逊/金刚 King Kong/image/剧照1.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/剧照2.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/剧照3.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/剧照4.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/剧照5.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/海报1.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/海报2.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/海报3.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/海报4.jpg', './data1/post_video/彼得·杰克逊/金刚 King Kong/image/海报5.jpg']"), (5, "['./data1/post_video/彼得·杰克逊/金刚 King Kong/video/视频1.mp4']")]
4	7.8	被遗忘的电影ForgottenSilver	[(0, '主演是彼得·杰克逊,伦纳德马丁,山姆·尼尔,ThomasRobins。编剧是彼得·杰克逊、寇斯塔·包提斯。类型是剧情、喜剧、纪录片。制片国家/地区是新西兰。语言是英语、粤语。上映时间是1995-10-28。时长是53分钟。'), (1, '剧情简介是彼得·杰克逊早期作品，这部纪录片以翔实的考察，细致地讲述了一段不为人知的电影史传奇，展现了一位默默无闻的新西兰人在20世纪初期为电影作出的革命性贡献。'), (2, 'None'), (3, 'None'), (4, "['./data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/剧照1.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/剧照2.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/剧照3.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/剧照4.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/剧照5.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/海报1.jpg', './data1/post_video/彼得·杰克逊/被遗忘的电影 Forgotten Silver/image/海报2.jpg']"), (5, 'None')]
