克林特·伊斯特伍德
序号	评分	电影名	电影信息
0	8.5	不可饶恕Unforgiven	[(0, '主演是克林特·伊斯特伍德,吉恩·哈克曼,摩根·弗里曼,理查德·哈里斯,杰姆·沃尔福特。编剧是大卫·韦伯·皮普尔斯。类型是剧情、西部。制片国家/地区是美国。语言是英语。上映时间是1992-08-03(美国)。时长是131分钟。'), (1, '剧情简介是堪萨斯的农民威廉（克林特·伊斯特伍德ClintEastwood）年轻时曾是出名的杀手和劫匪，然而当遇上了克劳迪亚后，他的生活开始彻底改变。威廉和克劳迪亚结婚生子后，洗手不干，一家人过着幸福的生活。好景不长，克劳迪亚不久故去，威廉独立带着两个孩子过着清贫宁静的生活。这时，该地区发生了一起牛仔醉酒殴打妓女并将其毁容的恶性事件，坏蛋警长达格特（吉恩·哈克曼GeneHackman饰）只将此事草草了结，凶手仍逍遥法外。当地妓女纷纷捐钱，要求悬红1000美金请杀手来伸张正义。“思科菲尔德小子”找到威廉，要求合伙干这票买卖。为了给孩子们一个幸福富足的家庭，威廉终于答应再次出山。'), (2, "['他可以把悲伤深埋在心底不去辩驳，自认是杀人狂魔，独自一人走进那小酒馆打爆一票人的脑袋，在风雨中命令所有对准他的枪口后的人善待他的朋友和妓女，否则他会成为他们最恐怖的噩梦。然后，他就带着所有的传说，再一', '憋着一大口气等着东木放大招还好他从未让我失望过。和老爷车连看有点恍惚，因为这俩其实就是同一部电影…他真是拍了一辈子孤胆英雄，作为导演他特别明白自己咋样最帅（也确实很帅）。在传说中开始，结束后成为另一个', '如果爱情可以彻底改变一个人，那多么令我羡慕。夕阳下，一个男人弯着腰，一锄头一锄头的耕作，有谁会知道他曾经淋漓了多少鲜血。如果警长是个暴徒，如果杀手对爱情忠贞，对朋友义气，那样的话，决不饶恕。', '太多地方隔靴搔痒，但西部片风格醇厚，所以不觉得有特别反类型之处，最激动人心的当然是……还用说吗，这是个自传，演员和角色融为一体，一以贯之伊斯特伍德的一生，能见证到一个依然在世的传奇，夫复何求。', '娓娓道来的故事迎来了热血喷薄的结局，Eastwood在里面注入了满满当当的西部情怀，致敬也好，默哀也罢，你仅仅只会唏嘘：Ta早已不在江湖，江湖却依然流传着Ta的背影和传说。', '“没错我曾残杀妇孺只要会动的东西我都杀过小比尔现在我来杀你了为了你对我挚友犯下的罪孽闲杂人等最好离开”', '最深沉的智慧和人格是沉默的，最伟大的力量是隐忍克制的。', '类型意义自然可记一笔，东木这么早就演壮士暮年属意外。片里诸多角色处理的丝毫不乱，衬哈克曼凶恶的英国杀手也背负英美民族性和华族血泪史、踉跄成行的刺杀队也包含杀戮自省和初哥豪气（台词好不然就俗套了）、买凶', 'ClintEastwood这回演了我最爱的那种人物，当自己受到欺辱时，可以忍气吞声，但绝不容忍身边的朋友或亲人受到不公对待', '对西部片的致敬与默哀', '最后的牛仔，ClintEastwood总喜欢把坏人演成好人，这点最牛比', 'Unforgiven.1992.10TH.ANNiVERSARY.COLLECTORS.EDiTiON.iNTERNAL.DVDRiP.X264-KiSS', '好看啊，不愧是奥斯卡获奖影片', '如同《好家伙》之于科波拉式黑帮片，东木头在全片前¾所做的就像斯科塞斯：冲刷掉传统同类型片身上的浪漫色彩，暴露其野蛮粗糙的本来模样；但他又在后¼以神话为其重新立碑，留下不灭的传奇；这也使本片甚至具有了元', '伊斯特伍德的间接描写、节奏控制和煽情渲染，总是那么细腻、隽永、火候精准。男人，老男人，劣迹斑斑的老男人，一样可以像他那样充满魅力。', '如果压根儿不知道东木为谁，这个男主塑造算不错了。可偏偏知道，而且非常知道，于是难免感觉前半程的“弱势衰相”比较刻意（当然最刻意的还是那个近视到荒谬的杀手新雏，东木这回颂古贬今的有点失控）。身量和气质实', '这次东木影展难得，版权不易，片子质量也高，还得归功于老爷子鲜有失手啊。西部杀手片的混世原则有别于普罗大众，纵然并不理解警探为何百般阻挠赏金猎人，但也不是不可以直接将两方置于善恶对立，不过谁善谁恶真不好', '西部片最爱。英雄不会老去，只是渐行渐远。', '你会知道，世界上有种人，有那么一种魅力。', '东木导的电影给我的感觉永远是思考大于触动（神秘河除外），整个过程残酷得像纪录片，但到最后，东木还是用结局告诉我们：少时杀人靠实力，老时杀人靠气场！！！正式成为GeneHackman的影迷', '东方的哲学，西部的表现手法', '老东木帅爆了，一个兼冷酷残暴与侠骨温情于一身的江湖久远传说，他不愿解释，他无法遗忘，唯有用想念和烈酒祭奠隐秘的柔情。几条线索的推进均沉稳有力，关系架构扎实，初出茅庐的小子杀人后的感觉形容得异常贴切，一', '的农民威廉（克林特·伊斯特伍德ClintEastwood）年轻时曾是出名的杀手和劫匪，然而当遇上了克劳迪亚后，他的生活开始彻底改变。威廉和克劳迪亚结婚生子后，洗手不干', '尽管为了荣誉而诉诸的暴力和为了恢复尊严而诉诸的暴力都是暴力的直接形式，它们遵循的仍旧是不同的法则。见OritKamir的论文HonorandDignityintheFilmUnforgiven:Imp', '很具有突破性的西部片，一直对这个类型不太感冒，看了这个却很喜欢。有点反英雄，有细节有情趣还有笑点，故事讲得一点不拖沓，处处有戏。每个人物都塑造得具有多面性，无论是警长还是东木还是“免费侠”都很爷们儿，', '描述了不同程度的恶的最终对决。大多数时候的无聊情节都是为最后一幕而上演，而大多数时候配角严然主角，主角并不是主角、除了这最后一幕。', '噢这悲情又温柔的牛仔英雄绝唱啊...开场夕阳余晖就想到乱世佳人，既是英雄迟暮感也有重新来过的预示。一次对西部牛仔生涯的回望反省和总结告别，结尾事了拂衣去深藏功与名（帅爆了），明白告诉所有人：不是我不行', 'Clint这部太帅了...完全被迷倒.在那个混乱的年份,价值观早已被颠倒,我没有看到任何人做出正义的动作除了Clint的爱妻.描写杀人的感受十分忠实,可能是这个类型的片子里比较特别的了吧,Clint在', '終究還是手下留情了，即便過程無所不用其極的繃臉鄙笑，仍舊於結局保留了西部片作為神話的最後尊嚴：神力。「我殺人的時候，運氣總是特別好！」', '虽然是九十年代的电影，但是整个电影都有种黑白片时代的感觉，以一敌万的西部片在这被打破，向我们展现的是最真实的西部情形，杀人不是那么的容易，善恶也没有那么清晰的界限，硬汉克林特伊斯特伍德依然风骚，不过已', '重温，观感比第一次更棒。这片太耐看了，剧作、表演、摄影、剪辑各方面都近乎完美、无可挑剔，反英雄而又重新建构了英雄，反西部而又重新定义了西部，并把西部片又推向了一个新的高度。无疑是东木最佳。', '看完想到了日本老片里那些终将和时代告别的落寞武士。最后雨中东木离去的背影，脑补莫里康内的配乐，感慨万千，牛仔谢幕，传奇续写。当年那个披着毛毯的帅锅脸上多了岁月的痕迹，但风采不减当年，归正沉淀后有了自省', '克林特伊斯特伍德自导自演的西部片，获93年最佳影片,导演,男配角及剪辑。摄影和剪辑太美,尤其是多次出现的天房树剪影,东木气场和演技更是没话说。全片是对西部片这一类型片的超越、颠覆和终结，反暴力反英雄反', '部分的颠覆了西部片，还原了被人们口口相传间无限的放大的传奇故事，这种颠覆不是根本性的，最终丰富了西部片的类型；我是克林特.伊斯特伍德的粉丝', '【A】很难想象，东木老爷子这一次将自己几十年前“镖客三部曲”里那个英勇的牛仔形象彻底撕得粉碎，转而塑造了一个极其反类型的杀手，并借此讲述了一个极其反套路的西部故事。影片里的杀人场景也不再潇洒，它们大多', '典型的西部片，导演的功力和演员的表现都非常好', '没有纯粹的正与邪。EastWood总喜欢拿生死这个话题来装深沉，让人看得一眼便知，这部里面台词也很别扭，既没有观赏性，也没有艺术美感，只是在刻意追求特殊情境下的伦理哲学内涵。所以虽然捧回了小金人，却很', '一部男人戏，揭示对女性的尊重，也是对滥用权力的制裁，虽然是以暴制暴，但片中蕴含深深的人性关怀，在快意恩仇下的正义制裁。东木总是这么的含蓄内敛，又韵味无穷。8.5', '因为克林特塑造了一个临近末年改过自新的末代牛仔，故而被誉为最后一步西部片。不同于镖客三部曲的霸气逆袭，此番的逆袭显得那么悲壮而孤寂。影片中几乎没有坏蛋，牛仔的世界也不分对错，生命和友谊的价值很难权衡。', '牛B爆棚！人物、主题和场面都走到了类型片的最边缘，同时又保留了类型片的核心元素，带着镣铐起舞却挥洒自如。最喜欢树下那一场戏。', '对“失去武林”的追忆，对“江湖传说”的解构，对“光辉前生”的纪念，对“清贫生活”的顺从，那么多牛逼的传说，无非是喝多了的运气好的人干的傻逼事儿而已，哪里有西部哪里就有狂野？哪里有爬格子的人哪里才有传说', '你最喜欢如此传奇，就像我最爱看你的传奇。你走过浓艳场与纷纭里，然后默默开枪默默扫射默默离开默默隐忍默默进入心里的地狱。我默默的拭泪。', '伊斯特伍德61岁时导演以及主演的片子。哎，好片子未必就是自己喜欢的。对这类电影一向无多大感觉。也许人们西迷喜欢仅只因个人英雄主义情结。', '我得赶紧写下来，趁眼泪还没有从眼眶里流下，趁感情还在胸腔里发酵。牛仔，沉默的力量，一柄枪，永远的西部侠客精神。就算是他老了，老得淋一场雨就会发高烧。但是拿起枪，他依然是让人闻风丧胆的冷血杀手。最后，在', '我为什么只给了4星，而不是5星，那是因为伊斯特伍德的缘故，东木头的气场太强大，愣是把角色演的正气凌然，导致大多数观众看完本片都对主人公产生一种认同感，而没有看清楚导演真正想表达的东西，这是表演形式和内', '奥斯卡最佳影片。西部片。杀手的故事。ClintEastwood是个很强的老头。这个世上真的有那么多东西是不可饶恕的么？我倒希望给我一次不可饶恕的伤害让它变成杀生的勇气。片头和片尾的剪影很美很棒。比老无', '#资料馆留影##伊斯特伍德影展#适合午夜欣赏的黑色西部片，因为本片，才得以见识老牛仔心中的西部片到底什么样子的，够老土也够邪乎，那绝对不是好莱坞千篇一律的英雄救美，而是蝇营狗苟的世界坚守仅存的一丝道义', '可以认为全篇都是用来解释前杀手/暴徒的Will为何值得那位前途光明的美丽女士下嫁。而其他人物也都各有个性。要说有什么“男人的圣经”，这才是，而不是《教父》——有人想作个因身在其位而“不得不”谋杀自己爱', '东木要推翻西部片的定式，道道太清晰了，很擅长用标签去反标签的一个人。他要否定善恶二元下的因果暴力逻辑，借助的就是警长LittleBill，此人和《此房是我造》里的Jack一样，想要建造一间自己的房子，', '牛仔的世界你别猜。很温情的杀戮片儿。如果独眼太太还不明白自己的女儿为什么会嫁给一个杀人魔头的时候，请你醒来看看ClintEastwood。']"), (3, '好于89%剧情片,好于92%西部片。最佳影片。电影类最佳剧情片(提名)。电影奖最佳影片(提名)。'), (4, "['./data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/剧照1.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/剧照2.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/剧照3.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/剧照4.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/剧照5.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/海报1.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/海报2.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/海报3.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/海报4.jpg', './data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/image/海报5.jpg']"), (5, "['./data1/post_video/克林特·伊斯特伍德/不可饶恕 Unforgiven/video/视频1.mp4']")]
1	9.1	完美的世界APerfectWorld	[(0, '主演是凯文·科斯特纳,劳拉·邓恩,克林特·伊斯特伍德,T·J·劳瑟,基斯·斯扎拉巴基克。编剧是约翰·李·汉考克。类型是剧情、犯罪。制片国家/地区是美国。语言是英语。上映时间是1993-11-24(美国)。时长是138分钟。'), (1, '剧情简介是单亲孩子菲利普·佩里（T·J·劳瑟T.J.Lowther饰）的母亲对他管教甚严，8岁的小菲利普甚至从未参加过一次鬼节讨糖果的游戏。附近州监狱的两名罪犯越狱成功，劫持了菲利普作为人质，向德州边界逃窜。途中，罪犯之一的布奇（凯文·科斯特纳KevinCostner饰）干掉了鲁莽愚蠢的同伙，却对小菲利普照顾有加。与此同时，德州警探瑞德（克林特·伊斯特伍德ClintEastwood饰）带着手下和州长特派的犯罪专家萨利（劳拉·邓恩LauraDern饰）一同火速追捕布奇。双方在德克萨斯州境内展开了一场公路赛大竞技；而小菲利普也经历了很多从未想过过的刺激与快乐，并与布奇产生了一种近似父子的不寻常感情……'), (2, '[\'我只杀过两个人，一个伤害了我妈妈，一个伤害了你\', \'他看见他，他带走他，就像带走童年的自己。他终于相信这个世界有鬼了，眼前这个开枪打伤他的小鬼就是童年自己的鬼魅。“再见，这是完美之旅。”再见，布奇。\', \'标准的好莱坞煽情之作，坏人的好总是比好人的好来得更感人~~\', "斯德哥尔摩综合症-Phillip\'Buzz\'Perry", \'他杀过人，却未动手打过一下菲利普，这段通往地狱的旅行过程中，当他看到妈妈因为怕孩子把新车弄脏而打骂孩子；爷爷嫌孙子动作慢而对孙子抬手耳刮子时，眼底的愤怒与不屑、憎恨与仇视，皆因他拥有一个对任何人都拳脚\', \'遥远的记忆啊……每次看的时候都想如果Kevin要我做人质，一定张开双手欢迎，然后收紧两臂学足无尾熊的样子抱住他的大腿死都不放。有他当爹，再有Eastwood当爷爷，就是一个perfectworld了。\', \'史上最泪奔斯德哥尔摩综合征。我这辈子只杀过两个人，一个伤害了我妈妈一个伤害了你。情感创伤带来贴心信任，一对陌生人手拉手踏上没有希望看不到终点的迷途，Butch对Buzz的每一个小动作，摸摸头，拍拍屁股\', \'我这辈子只杀过两个人，一个是伤害我妈妈的人，一个是伤害你的人。这个“你”却是仅仅相识一天的男孩。。同样缺失父爱的两人以这种方式依赖对方。特别安静特别可爱的男孩，以后也要给我孩子穿这样的连体衣！太萌了！\', \'将公路片、伦理片、警匪片等诸多片种熔于一炉，适应了当代美国电影的新趋向———类型交汇。于是，有了修正型公路片一说。\', \'母亲以爱之名绑架孩子，罪犯却以绑架之名解放孩子，大晚上看完心里有些酸酸的~\', \'哭了小孩可爱，大叔也很会煽情，烂漫的骨子里还有一颗梦想的心\', \'灵魂在天上看着绿草如茵的地方……\', \'我童年时期最刻骨铭心的电影,今天终于找到了\', \'母亲因家庭拮据以爱之名剥夺孩子童年的快乐，男主以绑架之名给予孩子简单的快乐、足够的尊重以及缺失的父爱，真是一个让人又爱又恨的罪犯。讽刺的是西装暴徒狙击手，流氓、自以为是且违抗命令。人民公安大学犯罪心理\', \'“我们说清楚，偷东西是不好的，……但是如果你特别想要一样东西，但又没钱买的话，你可以悄悄拿一个，这就是例外。”\', \'“有一群孩子在一大块麦田里玩，几千几万的小孩子，附近没有一个大人，我是说，除了我，我就在那混帐的悬崖边，要是有哪个孩子往悬崖边来，我就把他捉住。我整天就干这样的事，我只想做个麦田里的守望者.”最后他死\', \'万花筒式的导演技能，家庭剧转越狱片转公路片转警匪片，最后结束在一片无名的草地上。每场戏都能看见导演的姿态，批评什么，怀疑什么，相信什么。LauraDern那声尖叫和极度恐惧的神情，是面对真正暴力时的反\', \'布奇没得到过的，他让菲利普全得到了\', \'永远不要有结束\', \'标准的有点像是教科书里的故事\', \'喜欢凯文.科思特勒\', \'支线挺多余的。真·情节剧，九分虚高。以爱之名控制自由，就有以绑架之名实现解放。我们是耶和华见证人教会。不要低估普通人的善意。你并不像看起来那样善良。环环相报没完没了。有些不是罪的罪很可恶，有些看起来可\', \'潸然泪下~\', \'16.2.13老牛仔作品中诉求最本真、浅显的一部，恶事多为却动机皆善，他为了一个象征自己所缺失的爱的目的地出逃，却意料之外而情理之中地填补了一个孩子缺失的，最终以另一种方式，到达了他想到达的地方。这个\', \'世界不是完美的，布奇也不是完美的，但不完美才正是完美。\', \'好看……要哭了。KevinCostner演坏人也这么好。。。不明白为什么要有警察一帮人打酱油，明明是公路片。\', \'死长烂长，看到后面差点要崩溃了，对黑人那一家什么莫名其妙！保镖无语，老牛仔不帅，只有小男孩一人可爱、动真情，老头子就靠这一根稻草就压倒评价？只能说萌物无敌。\', \'完美的世界，完美的电影，不完美的现实。东木的节奏掌控力一流,擅长把反类型化的好故事在冷静节制的风格中娓娓道来，后劲十足。本片把强盗片,公路片和西部片类型融合并解构，情感真挚，在成长教育和善恶转化方面引\', \'完美世界的入口，是布奇开往菲利普童年的那部时光机。两个陌生人在逃亡中驯养了彼此，是劫匪和人质，像父亲与儿子。菲利普实现布奇自我救赎的英雄梦，布奇用生命成全菲利普的童年成长，彼此完整了各自缺失的父子情。\', \'布奇“我这辈子只杀过两个人，一个伤害了我妈妈一个伤害了你。”射入布奇身躯的两颗子弹，一颗是为教育付出的代价，而一颗是社会的顽疾。布奇身上充斥着亦正亦邪，父亲的缺位却让他比片中任何人都适合当父亲。表面是\', \'孩子其实是他的摆渡人，引领他完成这趟逃亡之旅、人生之旅，他没有找到爸爸但是他当了一回爸爸，去保护他的童年。哭的稀里哗啦的。凯文太帅了，孩子太萌了。\', \'感人，我的帅男啊\', \'没有万圣节，没有圣诞节，没有吃过棉花糖。曾经自己失去的，就一定要倾尽所有给予对方更多，他的童年阴影却照亮了他的世界。你知道吗，你是我的一天英雄。\', \'他塞给男孩的钱被直升飞机的气流一吹，从男孩撕破了的小精灵戏服里漏出来，散落在天空，飘到了草地，也轻轻划过他的脸。他使劲望，却已经望断了天涯的路。比《百万宝贝》完美一百倍的老电影。\', \'看到最后主角将要死了，男孩却跑回他身边，最后还是死了，虐得我哭成了狗。电影的结局让我悲伤，但流眼泪这件事却让我为自己而高兴。当你还能为一本书或一部电影哭成狗的时候，你是一个多么坚不可摧的人啊\', \'一生治愈童年，不幸的男人童年治愈一生，幸运的男孩\', \'一边感动一边恨这部算计观众泪腺的电影\', \'我对这种大孩子小孩子的友谊完全没抵抗力...小孩子的感情太纯粹.坏人依然是坏人,无论什么改变不了成人的印象.片名很不错.又印证了我的死主角理论.Clint那条线完全多余的...\', \'本片之前，凯文和东木刚刚分别获得奥斯卡最佳导演奖，而且所导的影片都是西部片，所以这样的组合可想而知在当时多么轰动。影片成熟得让人舒服，不动声色的张力和节奏。首尾呼应，凯文好像只是在野餐时睡着了，表情让\', \'TreatorTrick游戏贯穿全片，蕴含了温情的巨大能量，这也是东木大爷给所有观众玩的一出Trick，骗得多少人泪流满面。这部公路电影其实可以想象成被无情约束而没有快乐童年的小菲利普给所有坏长辈们讲\', \'结尾拖沓狗血，当然也没什么思想性。但两个男孩的世界还蛮动人的。\', \'父爱的缺失，善良的本性，让这对大叔逃犯和萌娃人质的奇妙组合，产生了一段不是父子却胜似父子的情愫，公路上情感关系的递进很有说服力。在从来就不完美的世界里，小男孩收获的是一段近乎完美的旅程，有父爱、欢乐、\', \'我这一辈子只杀过两个人，一个伤害了我妈妈，一个伤害了你。我希望，他们可以一直在路上，不要停留，也不要生离死别。\', \'坏人的好远比好人的好更打动人心。\', \'男人与男人。他弥补他失去的，他给予他期待的。他的结束和他的开始因这一路的故事而改变。如果人的命运都是注定的，布奇就是会越狱，菲利普就是会被挟持，警方的追击不会终止，那一枚子弹就是会射中胸腔，那么，这一\', \'我这辈子只杀过两个人，一个伤害我妈妈，一个是伤害你。哭死人的公路片，仅仅认识了一天的大叔和小娃用缺失的父爱互相依赖这对方，牛仔爷爷的故事太煽情！kevincostner一出场就被帅瞎眼了，还混入了奇怪\', \'在这一场旅途中，Butch在Buzz身上看到了儿时相似的境遇，生长过程中父爱的缺失，早早丧失的童趣，Butch用自己的方式来弥补小男孩，助他成长，也算作给自己的一种慰藉。Butch绝对称不上好人，可他\', \'结尾还是有点被煽到，喜欢冬木和科斯特纳终于同画的那个镜头。FBI的角色设置太刻意了。\', \'充满东木式侠义浪漫，表达了鲜明的导演倾向。明明是越狱犯劫持小男孩作为人质的追逐，却拍成“父亲”带孩子体验大千世界成人礼的公路片。一直是两条线平行剪辑，开始一边是连trick-or-treat都不被允许\', \'不要让自己受过的伤害在孩子身上重演。男孩与罪犯之间的情感羁绊，典型的斯德哥尔摩症候群。硬汉柔情，坏人心底的善意，很难不被这样的戏码打动，但总觉得少些铺陈。冲突双方的力量严重不对等，州警在追捕前期简直是\']'), (3, '好于99%犯罪片,好于98%剧情片。'), (4, "['./data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/剧照1.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/剧照2.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/剧照3.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/剧照4.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/剧照5.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/海报1.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/海报2.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/海报3.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/海报4.jpg', './data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/image/海报5.jpg']"), (5, "['./data1/post_video/克林特·伊斯特伍德/完美的世界 A Perfect World/video/视频1.mp4']")]
