吉姆·贾木许
序号	评分	电影名	电影信息
0	8.1	帕特森Paterson	[(0, '主演是亚当·德赖弗,格什菲·法拉哈尼,内利,里兹万·曼吉,巴里·沙巴卡·亨利。编剧是吉姆·贾木许。类型是剧情。制片国家/地区是美国、法国、德国。语言是英语。上映时间是2016-05-16(戛纳电影节)。时长是118分钟。'), (1, '剧情简介是帕特森（亚当·德赖弗AdamDriver饰）居住在新泽西州帕特森市，这个和故乡有着相同名字的男人是一名巴士司机，和女友劳拉（歌什菲·法拉哈尼GolshiftehFarahani饰）以及一只牛头犬一起过着平淡的同居生活，每天开着巴士重复着相同的路线和波澜不惊的人生。帕特森喜欢写诗，他随身携带着一本笔记本，把脑海中跃动的诗句记录在本子上，但从来都没有想过将自己的诗句出版成册，他的唯一读者只有劳拉。和帕特森截然相反，劳拉是一位天生的艺术家，每天脑袋里都闪现着五花八门的古怪念头，她在窗帘、墙壁甚至自己的衣服上画各种黑白图腾、学吉他、做美味的杯子蛋糕，乐观开朗的她全心全意的热爱着生活。终于，帕特森答应劳拉将自己的作品印刷成册，他的生活是否会因此发生改变呢？'), (2, '[\'贾木许也是60岁了拒绝成长，以及美国文艺青年诗写的真差劲呀......\', \'过最普通的日子，写最优美的诗。“文艺”不是对庸常生活的点缀，也不是补充或者调剂，而是平行于肉身的超然的自己。明日复明日，能饮一杯无？\', \'看到热评我特么就想爆粗口，写诗怎么了，公交车司机写诗就骚柔了？黑叔在洗衣房练说唱就人生理想了？小姑娘喜欢艾米莉·狄金森就早熟了？女友弹着吉他抱着狗就文青了？关洪尚秀什么事？你特么看不惯就说别人做作，是\', \'没有才华的诗人被戏谑的宠物妻子天真无知丈夫淡漠无言一对“同床异梦”的夫妻。如果小狗是生活一部分，那么黑白音乐诗歌和宠物其实位置等同-沉闷生活的调味剂解闷的花生米罢了。不过他们的确用一种坚定执拗的情感热\', \'特别老派文青，特别骚的一部电影。好处还是程度恰到好处，用各种生活日常来对应诗的瞬间，才不会那么矫情。平凡中的诗意，以自己的爱好对抗生活的平庸，这差不多是每位电影文艺青年的内心独白。只不过，我们经常羞于\', \'住Paterson的Paterson，演Driver的Driver，贾木许写给所有文艺青年的一首行吟诗。星期一，星期二，星期三，星期四…看似枯燥的日常就像男主的职业，都是化平凡为小诗。生活原来有着这么\', \'有如此做作女友的人诗根本写不过小女孩\', \'那些诗，除了最后一首，以及waterfall，好像并没有很好。但也可能是这样，才表明不是只有写出完美的诗歌，才有权利诗意的生活。另一处有意思的是：豆瓣女友不停倒腾文艺，恰是生活的苟且，帕特森日复一日开\', \'整部片拍得像一首诗，重复的日常细节，是诗句的韵脚。诗行与诗行之间，又有小小的变奏。诗人静好的生活背后，是他温柔注视和默默吟味人世的双眼。与他淡然内向、安稳无争的态度相反，可爱的妻子却日日求鲜求变、企图\', \'记下来的生活只是重复，说出来的孤独更是孤独。\', \'161204@sc有时候活得这么文艺不好，无力于社会发展，你看driver叔里面演他老婆内个纯属脑子慢慢不正常化了，你们俩这点上倒是很配，Driver叔这里感觉他演的都快睡着了.就等你silence里\', \'Laura绝对是Paterson幻想出来的了\', \'主角是巴士司机，很有意思：每天一样的上班时间，行车路线，工作制服，午餐盒，晚饭后来一杯。在这些生活细节方面不需要太多思考，反而让他对人物对话和表情的洞察更加细微，从而从小事中投射出温柔的情感。贾木许仿\', \'1.诗句、影像、生活、时间的重复，贾木许经典老片的复刻双生子；2.没有电视的酒吧，没有手机的司机，失去了诗作的诗人；3.贾木许在彩色镜头下拍了一部黑白片。\', \'1.我想要每天在床上以不同的睡姿醒来，身边都躺着一位她；2.我准备空闲的时候写点儿什么，指不定还能有点儿诗意；3.我要买一箱啤酒放在自己的房间的桌子旁边，每天晚上看电影的时候喝上一瓶；4.我不想要乏味\', \'不仅侮辱了诗与诗人，也侮辱了公交车司机。本届电影节最差基本可以确定了。这些不写诗的人永远都无法了解什么是诗人。灵感是迸发的，无法预料的，让他去开定时定点、不能分神的公交车？荒谬。一个公交车司机能养的起\', \'贾导又玩小清新，巴士诗人的七天，不是那种一眼就觉得牛逼的电影，却会让你深深记住好多意象:火柴，瀑布，黑白，双胞胎，笔记本，斗牛犬，信箱。最后的日本人有点突兀，其他都很好。\', \'还是贾木许的老味道，让两个相爱的人，且爱且孤独。生活如同流水账，唯有诗歌能指水为油；爱情仿佛变色龙，少许孤独可画龙点睛。心中有诗的人，处处有诗。A-ha！\', \'自己拍自己玩呗，反正我喜欢不喜欢他也不在乎。最让我感动的点是看到JaredGilman和KaraHayward在车上像情侣一样热聊，他俩演的《月升王国》是我有史以来在坎城看的第一部影片！！永濑正敏英语\', \'上班途中我也寻思，公车司机在想毛。每天重过同样的景会看到我辈不注意的事么？幸福么？怎样的幸福？大人物大故事大动机，吸睛易立。用最寻常最普通最平白的，让大家一起发笑一道惊叹一并幸福，是天赋。我不是总能g\', \'他曾说宁愿拍遛狗也不拍皇帝，永远在路上的贾木许，这回讲述的是七日重复单调生活中一对文艺情侣的内心流浪，一个是热爱写诗的公交司机，一个是怀揣画家和歌手梦想的家庭主妇。风格依然非常贾木许，固定镜头，硬切黑\', \'4七天七节诗，routine是诗的韵脚，相同的台词与元素是诗的重复句。在单调普通的生活中写诗，又把诗写成普通单调的生活。贾木许是拍法国电影的美国导演，司机演起诗人司机来真是再适合不过，不费吹灰之力。\', \'Paterson市的公車司機Paterson的七天，規律中富含各種細微變化，從日常提煉詩意，隨著遇到不同人事物。感受有時淡雅有時濃烈。賈木許將整部電影寫成他的迷人長詩。另外非常同意「看翻譯詩就像穿著雨\', \'正如帕特森司机开着大巴构思着诗歌，我也坐着地铁措辞着如何把电影的感受打入这一百多字的短评内，尽管不值一提毫无档次可有可无，但都是对生活最好的记录和创作。依然在路上的贾木许，是日常重复时间的维度内。见着\', \'2021-2-3重看。上帝七天创造世界，暗合帕特森微型宇宙的毁灭与重建，天使降临赐予神谕指示，日常被重置轨道并重新正常运行（对比七天内微妙逸出的细节其乐无穷），一切生生不息如生命长河，如亘古长存的诗歌\', \'开着一辆巴士在忽晴忽阴的街区里穿行，带着几行诗歌在日复一日的时光里流浪。车内的双胞胎和琐碎故事丰富了每天相同的旅行。以梦为马以诗为栖的一周内，他亲吻爱人、扶起邮筒、从酒吧带回醉人的微醺气息。他只沮丧过\', \'我只想知道帕特森这种文艺社恐，是怎么找到那么好的女朋友的:)\', \'不是所有人都会把马厩改成车库，一定也会有人把车库改成马厩；不是所有的诗人都在浪迹天涯，他也可能只是个不用手机的大巴司机；不是贾木许只会拍独立电影，他玩起摇滚来一样迷倒万千；不是全世界的人都能被定义，总\', \'这才是最对我胃口的那个贾木许，就像那条斗牛必须要叫Marvin。看完好想去美国玩，先去Memphis，再去Paterson。\', \'都快70岁的人了，还整天像个17岁的文艺小清新一样，开个公交车吧还得顺便写个诗，段子写不出来吧，就弄只狗来凑，做作的心灵鸡汤。\', \'#BIFF#住在新泽西Paterson的Paterson，桌上摆着《InfiniteJest》、热爱WilliamCarlosWilliams的《Paterson》的巴士司机，过着押韵的日常生活。他写\', \'@balmes散落各处的意象中蕴含禅意，交织着平凡生活的魔力，乏味却幸福，白开水又何尝不是一首诗？月升王国小情侣成对出现一百万个好评。\', \'韵脚\', \'2.5浓烈精巧的背后是巨大的苍白空洞，再绚烂的视听效果都无法掩饰骨子里的天寒地冻。贾木许的电影从来都不关乎真实的生活，而只是文艺青年们彼时彼刻心中骚情的银幕投射：这种骚情也许迷人，也许温情，但极有可能\', \'写诗如生活，看似简单，实际很难，看似很难，又很简单。拍的蓝领，还是偏小资了一些，如果是胶片质感会更佳，数码有一种轻浮和廉价感，贾木许年岁渐长，早前的疏离、冷感渐渐驱散，变得平淡、温柔了，好在沉静妥当，\', \'真好，诗歌是生活中的一道巨大伤口。另，亚当德赖弗的声音真适合朗诵诗歌\', \'普通人的生活，每天循规蹈矩，却用文艺装点生活，平凡的地方诞生不平凡的人，A-ha，原来你也是诗人。\', \'巨型失望！！！\', \'好难看……如此空洞\', \'贾木许只不过想说，真正在写诗的是我。\', \'一周七天，水要落下，还好他们适时粉碎了。而最好的诗，最好是不存在的。\', \'把日常拍到了近乎机械般完美的境界，同时却在每个时刻都充满了灵性，贾木许拍出了生活最细微美好的状态，理想主义但又带有一丝忧郁，看似平实却又高级，因为整个城市的每个人都是帕特森的一块碎片，对于这样的作品实\', \'推崇威廉·卡洛斯·威廉姆斯的贾木许，其诗观在我看来是比"穿着雨衣洗澡"的毕赣要高级的。诗歌来自日常，二者不应被割裂开来，好诗当然就是这个道理，但这个类别的好诗其实又忌讳把它完全当成道理来讲，包括讲理的\', \'整部影片让人印象最深刻的是情节与bgm相辅相成\', \'一眼看成帕金森，真的不怪我\', \'和帕特森截然相反，劳拉是一位天生的艺术家，每天脑袋里都闪现着五花八门的古怪念头，她在窗帘、墙壁甚至自己的衣服上画各种黑白图腾、学吉他、做美味的杯子蛋糕，乐观开朗的她全心全意的热爱着生活。终于，帕特森答\', \'超爱！！！温柔又幽默。完全是我的笑点所以觉得一点都不平淡无聊。最后跟日本男的偶遇看哭。喜欢那首可能是冬天的最后一天或者春天的第一天的诗，还有waterfall。字体也看的超舒服。（但同样的字体在gim\', \'生活日常也能美得像一首诗，剧情平淡但情感真挚能打动观众。\', \'生活里要有自己的情调在平淡也是甜的\', \'贾木许在片中构建出的叙事使用结构上的重复与对比将这位平凡公交司机的日常生活展现出来，这种重复与对比是对生活在时间维度上的检视，在这种检视中，诗歌爱好、工作日常、路人对话以及夫妻间的交流与琐事都充满了细\']'), (3, '好于77%剧情片。主竞赛单元金棕榈奖(提名)。最佳影片(提名)。年度男主角(提名)。'), (4, "['./data1/post_video/吉姆·贾木许/帕特森 Paterson/image/剧照1.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/剧照2.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/剧照3.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/剧照4.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/剧照5.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/海报1.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/海报2.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/海报3.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/海报4.jpg', './data1/post_video/吉姆·贾木许/帕特森 Paterson/image/海报5.jpg']"), (5, "['./data1/post_video/吉姆·贾木许/帕特森 Paterson/video/视频1.mp4', './data1/post_video/吉姆·贾木许/帕特森 Paterson/video/视频2.mp4']")]
1	7.6	唯爱永生OnlyLoversLeftAlive	[(0, '主演是蒂尔达·斯文顿,汤姆·希德勒斯顿,安东·叶利钦,米娅·华希科沃斯卡,杰弗里·怀特。编剧是吉姆·贾木许、MarionBessay。类型是剧情、爱情、奇幻。制片国家/地区是英国、德国、希腊、法国。语言是英语、法语、阿拉伯语、土耳其语。上映时间是2013-05-25(戛纳电影节)。时长是122分钟。'), (1, '剧情简介是亚当（汤姆·希德勒斯顿TomHiddleston饰）和夏娃（蒂尔达·斯文顿TildaSwinton饰）是一对携手共同穿越了数百年时光的吸血鬼恋人，从中古走到现代，两人经历了人类社会的数度大起大落，目前分居底特律和坦吉尔两地。亚当是一名地下音乐人，他厌恶无能又残暴的人类，将他们称作“僵尸”，陷入了抑郁的情绪中无法自拔的亚当甚至购买了木质子弹，打起了自行了断的念头，得知了恋人的糟糕状态，夏娃千里迢迢赶到了亚当的身边。短暂的重逢为亚当带来了新的希望，但令他感到不快的是，夏娃那臭名昭著的妹妹艾娃（米娅·华希科沃斯卡MiaWasikowska饰）亦闯入了他们的生活之中。艾娃的到来带来的是灾难和诅咒，她不仅杀死了亚当唯一的人类朋友伊兰（安东·尤金AntonYelchin饰），更将姐姐和姐夫两人的生活搅得一团糟。'), (2, '[\'一部适合在午夜观看的电影，疯狂又浪漫，气质和腔调实在迷人。角色的安排，场景道具的设计以及音乐都很对我口味。原以为会大篇幅讨论时间和永生会如何改变爱情和承诺，但没想到竟有如此多的生活片段。斯文顿和抖森太\', \'喝人类的血，消费着人类发明的语言文字音乐，委委屈屈生活在人类之间，墙上挂满人类先贤的肖像照片，还鄙视的将人类唤作僵尸，身处食物链顶端就是这么牛气啊！我这名僵尸虽然作息与高大上的吸血鬼一样，看的过程中却\', \'贾木许带你走进他满是摇滚和文学的吸血鬼世界，孤独，闷骚，浪漫，迷幻；通过他的吸血鬼来看满是病毒的21世纪，衰败，荒废，堕落，黑暗。一部完全风格化的贾木许，天马行空的冷幽默喜剧。斯文顿+抖森将入选影史最\', \'以前我一直计划着在我64岁生日的那天死后，将我的骨灰压制成几张【离魂异客】的黑胶唱片，在我的葬礼上播放，留给有胆的人收藏。如今这部电影之后，我会毅然选择这部电影的原声，它太适合做安魂曲了，这一次你同样\', \'贾木许挑了A-list里面最适合的其中2个人来演吸血鬼，2个人，一栋房子，一个辆车构架起一部吸血鬼家庭喜剧片。真的是喜剧片来着，只不过太过养眼。女王驾轻就熟。抖森！！！看的我就要失血在电影院里，这个是\', \'不论是人是鬼，孤独都是宿命。幸好还有音乐和爱情，幸亏还有死。\', \'文艺腔的吸血鬼，背后的原因或许是活得太长，只能用文学、音乐之类的东西排遣寂寞吧。这里的吸血鬼更有贵族气，血都要用小杯饮，配合音乐与慢镜，风格仍是优雅的。冷幽默以及各种典故更像文艺版的《那男人来自地球》\', \'抖森太美！女王太帅！连音乐都那么销魂（竟然用了B.R.M.C.的RedEyesandTears！），只留下倒在血泊中的我......\', \'不怕吸血鬼吸人血，就怕吸血鬼有文化，《唯爱永生》原来是这么一部掉书袋的片子，贾木许原来这么爱炫技。抖森和蒂尔达·斯文顿的姐弟恋已接近母子恋，可相约做墨镜品牌代言人，范儿特别正，斯文姐顺带可以代言苹果手\', \'HKIFF2014，乏善可陈，虽不至于像岩井的吸血鬼故事那样荒腔走板，但空洞无物，就剩那不痛不痒的笑话了。至于说看完本片能涨姿势的，拜托，还是去看拉丝疯蹄儿吧\', \'老贾逼格太高了,光是soundtrack就能听高潮.\', \'男神女神一相逢，便胜却人间无数。\', \'摄影酷配乐酷Tilda和抖森也都太酷看得人七窍流血。。可假苜蓿这次虽延续了吐得一口好槽的优点剧本真的不甚给力啊。。\', \'这电影简直太酷了，摇滚乐和北非民俗乐的混搭，底特律的破败和摩洛哥的神秘气息，再加上贾木许一贯的疏离感和冷笑话，以及这次竟然还狂甩天文地理各种文化知识，真是惊呆了。抖森和女王绝对绝对是影史最酷coupl\', \'吸血鬼上辈子都是折翼的文青，加一星给女神\', \'节奏略慢，但片子很美，音乐很美，Tilda和抖森很美。片子各种冷幽默各种小吐槽。结尾甚至略无厘头。无数次让观众会心一笑。最喜欢的一句台词“Havethewaterwarsstarted?""No,th\', \'socute！《这个男人来自地球》+《午夜巴黎》\', \'古一法师和洛基死后在阴间做了（吸血）鬼夫妻。\', \'平淡、散漫、生活化的吸血鬼日常，不食人间烟火转身拥抱黑夜与艺术真乃文艺青年的终极梦想，黑发与白发下是黑色的眼眸和白色的脸庞，鬼魅幽暗的光线橙黄与蓝绿交融，爱因斯坦诡异的超距理论在底特律与丹吉尔上演双城\', \'贾木许才是真正的高冷炫酷！满篇都是对自己仪式感的膜拜，重构的吸血鬼题材保持一惯间离，慢叙事和堆罗冷知识和随意吐槽和诡异感，每个细节都精致待挖掘（比如对关键电影事件年份的暗示），迷幻疯狂又浪漫。在所有导\', \'掉书袋部分略显做作...\', \'手捧五星坐等正片。\', \'看的是预映，电影后是贾木许和他乐团在红磨坊机器的现场演唱会，老贾唱太烂了，像没吃饭。荒芜的底特律很棒，本可四星，太多装逼对话减分，哪怕你是活了许多世纪的吸血鬼，如果张口闭口就要谈之前怎么跟舒伯特合作跟\', \'真·文艺青年吉姆·贾木许。文艺夫妇，谈笑风生。虽然太装逼和说教了，但窝就是喜爱啊。\', \'从莎士比亚到爱因斯坦无一幸免\', \'这个也有点太装了吧。。。天文地理无所不通啊。。。贾木许这是要表明自己有多文艺么。胜在迷离的摄影和配乐，输在剧情和情感表达。\', \'贾木许拍出了吸血鬼的乡愁，对暗夜的依赖，对鲜血的渴求，对旧物的迷恋，对艺术的执着，对跨越几个世纪的爱情的执念。漫长的时间里，乡愁是一种熟悉的体验，是对它的一种抵达和前往，但又终又无法复原，贾木许用视觉\', \'告诉文青们一个道理：没饭吃，会饿死。总觉得像是母子，妹妹一出更像是一家三口，单亲妈妈+任性的兄妹--（这就是传说中的抖森啊，略花瓶儿的感觉，我要说演技有点儿单薄会不会被打……）\', \'抖森挺好看的，然后音乐蛮特别的。逼格有点高，掉书袋有点明显。气氛出来了，只是还没让人如痴如醉。\', \'无病呻吟把这么多人呻出了高潮。如果只是提几个名字就算文艺的话，出本500页的书通篇只有“莎士比亚”这个词够不够酸爽？没剧情没内容因为音乐给1星。\', \'延续了贾木许上一部作品《控制的极限》的调调，连斯文顿女皇和赫特老爷子的造型都是相似的，通过几位见证历史的吸血鬼之口发表关于文学、科学、艺术等人类意识形态活动产物的看法，再来点摇滚的禅意与存在主义的思索\', \'#SIFF2014#华美，高贵，破败，颓唐，迷幻；游荡在底特律暗黑街道和中东神秘氤氲里的游魂，奏响末日挽歌；满目怀旧道具、满口高冷跨领域知识，这两位保持古早优雅礼仪风范的吸血鬼，已然对现世厌倦；夜景及\', \'怪片，几个吸血鬼的冷幽默故事，各种冷知识大杂烩。如果对本片做拉片分析，电影技法能学多少我不敢说，但是可以学到一些英国文学、古典音乐、生物学、数学、量子力学、地理学、摇滚乐等方面的知识。\', \'感觉贾苜蓿同志应该可以退居二线了，专心古琴演奏，跟库斯图里卡、窦唯一块组个团吧。\', \'这是一个文艺、悲惨的吸血鬼故事，故事好空洞而装逼，但是抖森和仙后戴着墨镜的样子简直是绝美\', \'好浪漫啊我也想到午夜巴黎=V=情怀万岁早两年我一定五星了，虽然没有想到全片居然都保持着片头那种“介绍入场”性质的节奏，不愧是贾木许orz看完了这部电影的我离死亡又近了一点。\', \'最没剧情的吸血鬼，最有味道的吸血鬼。多么的颓靡与浪漫啊！对暗夜对旧物的向往，古典文学摇滚乐特斯拉量子纠缠态。蒂尔达和抖森这对贵族气息鬼魅气质爆棚的银幕情侣也是绝了。我就知道荒芜的底特律很美，会和贾木许\', \'逼格甚高，笑点诡异。\', \'本片与茂瑙的《诺斯费拉图》有异曲同工之妙：贾木许提出了一种永生的假设——一个与我们相距甚远的词汇，而后者所表现的是我们在噩梦中惊醒时所害怕的一切——吸血鬼只是陪衬、一种诗意的意象。如何在孤独中活下去？\', \'中二绝症，唯爱永生。文艺青年这病难治啊。吸血鬼滚床单是不动的啊。搅屎棍小姨子居然只出现了10多分钟本来还以为会有别的什么爱恨情仇结果说走就走了啊。\', \'将吸血鬼当代生活细节展现得淋漓尽致的神作。贾木许的孤傲疏离装逼风格尽显，蒂尔达·斯文顿,抖森和华希科沃斯卡简直是绝配的选角,全片充满各种隐喻,文学音乐哲学物理的知识，算是文青高逼格电影。配乐出彩，无法\', \'哟，贾木许老师终于拍了点不基情的东西\', \'有些电影就是要穷尽一生的阅历才能拍出来，你可以说这个导演自命不凡，你可以说这种腔调过分装逼，你可以说这些对白无节制地拋书包，然而，往往就是这个导演带着这种腔调念着这些对白对你大抛书包的时候你的世界也如\', \'换个好听的短评，这是我在电影里见过最酷的rock\', \'文艺腔调浓厚，两个主演气质迷人，配乐好听得几乎可以忽略掉略显平淡的剧情，也许正是经历了人类千百年来的历史起伏，才锻造出了吸血鬼优雅、冷静、高贵的姿态。可是游离在时间之外实在太寂寞了，不如回到15世纪，\', \'故事居然挺生活风格则很王家卫且掉书袋严重是缺点也是优点我学到好多知识==音乐很赞这真是对酷炫又令人忍不住要快进的情侣...\', \'相当不凡啊。把底特律变成名副其实的鬼城，再用哥特一装修，真正的冷嘲热讽。贾木许一定是把自己的看家本领全都抖搂出来了，什么吉他啊，物理啊，蘑菇啊，能给它用的全给它用上了。喝完人血那个陶醉劲儿真是让人心肝\', \'我打一万分！我的年度十佳！我的女神！你怎么能这么美！你确定你今天53岁了么！！！！！！！！！！那样鲜活的肉体！！！！俏皮活泼的演技！！！！！！狂点赞！！！！！！\', \'求原声\', \'jarmusch用两个和主体思想特别气场不合的演员，他们俩哪儿长的像讽刺人类文明了，都进化过度了，其中一个大部分对着镜头的时间里根本不知道自己在干嘛。\']'), (3, '好于72%爱情片,好于72%奇幻片。主竞赛单元金棕榈奖(提名)。最佳女主角(提名)。最佳艺术指导(提名)。'), (4, "['./data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/剧照1.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/剧照2.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/剧照3.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/剧照4.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/剧照5.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/海报1.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/海报2.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/海报3.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/海报4.jpg', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/image/海报5.jpg']"), (5, "['./data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/video/视频1.mp4', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/video/视频2.mp4', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/video/视频3.mp4', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/video/视频4.mp4', './data1/post_video/吉姆·贾木许/唯爱永生 Only Lovers Left Alive/video/视频5.mp4']")]
